"","gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","r_all","r_Control","r_LRTI","delta_r_LRTI_Control"
"24","ARL5B",0.701235899870571,0.13190892665732,0.319596570062822,0.853246595165932,-0.0170964269378093,-0.467768804063313,0.161845469888774,0.629614273952087
"25","GRN",-0.0503140016856023,0.935224497161474,0.324073522718475,0.998419475690512,0.0982834842338833,0.446646851008834,-0.177546727432244,-0.624193578441078
"26","ENG",-0.457935977743779,0.253350561234055,0.0251174837705332,0.998419475690512,0.0614502641393634,0.494732900975324,-0.128425025749426,-0.62315792672475
"27","SCIMP",0.224495603489253,0.605202419308557,-0.0495909165778358,0.998419475690512,-0.198353134375229,0.223633971470378,-0.395631702578486,-0.619265674048863
"28","PDXK",-0.0653223210511008,0.844962489301374,0.0469807425265221,0.998419475690512,-0.0511984343385778,-0.506129920058149,0.108497361849342,0.614627281907491
"29","AZIN1",-0.00911602888779157,0.98488326198183,0.0233617786266413,0.998419475690512,-0.0239522031257543,0.356466897991134,-0.257084388117105,-0.613551286108239
"30","C2",-0.0137581090787858,0.985401166257746,0.41129170143772,0.857501682187315,-0.0852204910630943,0.301756660153587,-0.311364405697647,-0.613121065851234
"31","SMPDL3A",1.22595612754118,0.00500509021778165,0.0691207287323963,0.998419475690512,-0.0143648343816854,-0.473549454256657,0.139168390068792,0.612717844325449
"32","NDST1",-0.175186227046811,0.697067778251725,0.116900134354075,0.998419475690512,-0.0577551196041437,0.335741206053404,-0.27187516286028,-0.607616368913684
"33","TGM2",-0.943916733625442,0.0151637210520136,0.0389713292495271,0.998419475690512,0.155355214289047,0.551913193337996,-0.0547975204377207,-0.606710713775717
"34","JPT1",0.27909154375076,0.339976904177023,0.0408823646844117,0.998419475690512,0.0100479101797216,-0.36085987267787,0.241482456619398,0.602342329297268
"35","PRKCZ",-0.329791535163917,0.674585102596752,0.107488049266452,0.998419475690512,-0.00498445010452009,0.410588485736473,-0.191243160569083,-0.601831646305556
"36","TGM3",-0.353638065595357,0.731747962466952,-0.983978200302926,0.289253029107103,0.140036864291743,-0.290314524111108,0.309495591844735,0.599810115955843
"37","GAA",-0.595342327829178,0.0538534860554467,0.0334295691326914,0.998419475690512,0.160442982337309,0.5148114300734,-0.0844109260905122,-0.599222356163913
"38","BCAM",-0.751110510859147,0.234686091466007,-0.00279765336778349,0.998419475690512,0.10560744654604,-0.328394341321961,0.269805983425711,0.598200324747672
"39","CTSD",-0.469284940766429,0.319816790821781,0.250426230575826,0.998419475690512,0.0987211977043212,0.482340641456454,-0.114368626065814,-0.596709267522268
"40","CD63",0.17445479199513,0.608545151130842,0.124046106666626,0.888876320159086,0.00910520348227349,-0.438055714540601,0.156546857206656,0.594602571747257
"41","FUT2",-0.311946262140906,0.682376898303322,-0.0344987603976772,0.998419475690512,-0.0471781200232186,-0.456969780920824,0.132627022484337,0.589596803405161
"42","KCTD17",-0.0187719394917934,0.98208048663315,0.257053669465976,0.715509825856095,0.144966955959811,0.540844201378843,-0.0475254084292435,-0.588369609808086
"43","OLR1",-0.562587555934833,0.246667112125593,-0.10786470667398,0.998419475690512,0.122511513407401,-0.297999478378012,0.288857004515109,0.586856482893122
"44","GUSB",-0.332641481643243,0.28033383662197,-0.126876128600301,0.998419475690512,0.0908240286369191,0.516939706366719,-0.066698145836026,-0.583637852202745
"45","SIGIRR",-0.0717431886747604,0.921400943568307,0.0539305031825876,0.993246420374571,-0.120408396764832,-0.488654601400257,0.0931825173757592,0.581837118776016
"46","SIAH1",-0.15767884552914,0.645143178012631,0.119059980299011,0.666731253528176,-0.196581639477035,0.28224048261617,-0.293593695357027,-0.575834177973197
"47","NR4A1",0.0349082616364801,0.961675786915774,-0.038880312658771,0.998419475690512,-0.0234035000935551,0.364168466746416,-0.205571590555398,-0.569740057301814
"48","EVA1C",-1.10848236297942,0.0322166762928835,0.0294211662648967,0.998419475690512,-0.0222817389357121,-0.386825716228777,0.182132515277488,0.568958231506265
"49","CAMP",-0.822399319623244,0.214378043398749,0.19504689623669,0.998419475690512,0.0449778920237577,-0.288823967738803,0.278325093646775,0.567149061385578
"50","POLE2",0.0837714668174288,0.952064177763395,-0.0102673316120804,0.998419475690512,-0.0511705685304901,-0.387789168738789,0.1787594804589,0.566548649197688
"51","PMM1",0.0499723965848514,0.941995383089895,-0.0274116169329343,0.998419475690512,0.01569233058858,0.353661008190043,-0.21197403624406,-0.565635044434103
"52","RPAIN",-0.187478469472891,0.697099325231865,-0.01254620349208,0.998419475690512,-0.0618329003286209,-0.425443646335093,0.140128951653945,0.565572597989038
"53","VAT1",-0.635888893828602,0.108214973873721,0.333968827186234,0.998419475690512,0.0381053053482713,0.412882473848409,-0.152635543643367,-0.565518017491776
"54","ACP5",-0.874640607172834,0.13000500695715,-0.526693475957433,0.702660476954124,0.607742555996121,0.82242830152433,0.259216091804746,-0.563212209719585
"55","CCL5",1.43556115015538,0.00146454451628683,0.34246560145613,0.436549411138318,0.481292338613227,0.0474040504420069,0.610562761290837,0.56315871084883
"56","LY75",0.0102450540967009,0.986030593866311,-0.690559393638876,0.375509918535515,0.148089248601615,0.472776101788847,-0.0901496747934188,-0.562925776582265
"57","FTH1",-0.088012990664753,0.850846313907625,-0.206048917845648,0.879850494349592,-0.0303713616261991,-0.285266388179901,0.274490099824415,0.559756488004316
"58","PLIN3",-0.0456077596990943,0.898463554098768,-0.030772899052153,0.998419475690512,-0.0620923106019946,-0.470973379602333,0.0877133293033788,0.558686708905712
"59","BTG2",0.414330222447905,0.282858565485519,-0.0632601324452857,0.998419475690512,0.101048505508524,0.509670723948538,-0.0463006929773053,-0.555971416925844
"60","SAT2",0.467795969998822,0.253741921733006,0.189308274124652,0.844219646885179,0.0907806483993144,-0.365816229028229,0.189668757484257,0.555484986512486
"61","PTP4A3",0.248809937660054,0.656665628926993,-0.0388163926925107,0.998419475690512,-0.0214619127781224,0.318938982440078,-0.236027685037232,-0.55496666747731
"62","APOC2",-2.07835509847769,0.00556787277678486,-0.0336282653547356,0.998419475690512,-0.0839823372566266,-0.444982019128571,0.109015323803027,0.553997342931599
"63","RBM17",-0.239002174280447,0.469974942421776,0.172618071800061,0.998419475690512,0.047358838115782,-0.368585190219284,0.184474975160246,0.55306016537953
"64","LAG3",1.84172091958571,0.00431521119060515,0.0892528614169131,0.998419475690512,0.284637203117512,-0.166553302653288,0.384319207795122,0.550872510448409
"65","CSF1",0.70003504070661,0.101787142771127,0.13475917100651,0.988693611948736,0.153672905869784,0.520869865350043,-0.0279389600233177,-0.548808825373361
"66","POLM",-0.323676007771297,0.349148185482494,-0.108773167513312,0.844219646885179,0.0254239575431032,-0.344279186210957,0.204069838289119,0.548349024500075
"67","CCL3",1.11485245682881,0.027683388119506,-0.0919219330456191,0.998419475690512,0.0386240223497411,0.468005594479097,-0.0784492856883564,-0.546454880167453
"68","EHD1",-0.0528804701347028,0.94094609680503,0.360852721806199,0.990324172248275,-0.0333834983255984,-0.3991881374421,0.147222566655406,0.546410704097506
"69","ALDH3B1",-0.250061771384522,0.510107310902767,-1.00312092221886,0.00182632217962132,0.343468314833817,0.54148804020639,-0.00365452674031616,-0.545142566946706
"70","CASS4",-0.128408628489882,0.85531517311779,0.00285932602533126,0.998419475690512,0.123805496926535,-0.279676167083939,0.264383073849654,0.544059240933593
"71","RAB5A",0.387079615769724,0.17260114073087,0.120463989906181,0.998419475690512,0.044180330972445,-0.344356582779436,0.199317376806344,0.54367395958578
"72","QKI",0.354244228531444,0.180080854604851,-0.013014282685702,0.998419475690512,0.150713690105201,0.551669408606016,0.0112922484063613,-0.540377160199655
"73","APOC1",-2.38396005686173,0.000159542487294905,0.337990339417718,0.998419475690512,-0.0882346205661534,0.296140315485128,-0.242012672205409,-0.538152987690537
"74","SLAMF7",1.90422350540449,0.000322909079038451,-0.303075556752348,0.29774321937391,-0.216710286080694,-0.377542468509683,0.160275195181229,0.537817663690911
"75","ITPA",-0.520738367744018,0.261515974137395,0.0705664087347358,0.998419475690512,-0.102670812879907,0.260834138491362,-0.274292945341786,-0.535127083833149
"76","FOXM1",-0.0995389060459868,0.900199472415268,-0.212637527269893,0.844219646885179,0.0944369828001406,0.413275272228126,-0.119673396353583,-0.532948668581709
"77","ATP1B3",-0.158672102746467,0.713260413435397,0.234628960369221,0.849533369989811,0.0501065249390034,-0.328375437746461,0.203332453313302,0.531707891059763
"78","FMR1",0.576996914750964,0.0106652910354932,0.0287827487964689,0.998419475690512,0.093196301877308,-0.356505206978266,0.174305689637283,0.530810896615549
"79","CX3CL1",0.192905957244046,0.814075991996608,0.190869763242087,0.873362904078878,0.195271477474754,-0.165654597497147,0.364342727054097,0.529997324551243
"80","PAK4",-0.43149434309079,0.316953623307095,-0.0846142649283251,0.998419475690512,0.160228287146578,0.498780254975932,-0.0311909196936883,-0.52997117466962
"81","MNDA",1.12368259099608,0.00501438658296926,0.446514856278609,0.998419475690512,0.0410159828562948,-0.428844747462095,0.0987173952773262,0.527562142739421
"82","SMURF2",-0.306286427218963,0.537340383703,0.140507744424939,0.767643909690772,-0.11787166955554,0.22013289461707,-0.30724301836997,-0.52737591298704
"83","GZMH",1.52754861760771,0.058028172425133,0.0612312511865097,0.998419475690512,0.121817259819857,-0.294034044167949,0.232504433394021,0.526538477561971
"84","CXCL9",2.64639401880489,0.000225013543573843,0.148021037941458,0.995158784051307,0.595213400960916,0.211817410387851,0.73809084666761,0.526273436279758
"85","PLBD1",0.222784965799792,0.660263824491245,0.112042692147644,0.998419475690512,0.288627944132827,-0.107981408569709,0.41827311346457,0.52625452203428
"86","HINT1",-0.30477995437283,0.515446919373292,-0.143722252812182,0.998419475690512,0.263294464175226,0.580663759491624,0.0573436454446631,-0.523320114046961
"87","SEC61G",-0.0480068693385785,0.957828996785399,-0.0906621190323671,0.998419475690512,-0.0589458381557541,0.271683920598351,-0.24968965743412,-0.521373578032471
"88","DDIT4",-0.24105803526954,0.640260425790525,0.0226925855777464,0.998419475690512,0.112022685844524,0.452949713189612,-0.0679852064794045,-0.520934919669016
"89","YWHAH",0.0140423769973357,0.977270749492958,0.0522481810809441,0.998419475690512,-0.0895852250454171,0.241450702409066,-0.277781666582162,-0.519232368991228
"90","HSD17B10",0.0334068602495195,0.956947810325466,0.278522937191074,0.879850494349592,0.119709403137034,0.480675300165119,-0.0361411538754556,-0.516816454040574
"91","STAMBPL1",1.5802137363031,0.00521280874332121,0.197783683209664,0.575651785302824,0.00800322319383622,0.285895023447394,-0.229130788164888,-0.515025811612281
"92","NOMO2",-0.590219342465838,0.0334574314796001,0.289846902076008,0.998419475690512,-0.193323213315936,0.221968666429889,-0.292460034250623,-0.514428700680512
"93","CASP2",-0.0249907071286524,0.958320169321671,-0.0982831928677961,0.998419475690512,0.0298428411971862,-0.357148793579893,0.156444196177803,0.513592989757695
"94","ST3GAL1",0.0987993111827187,0.765562725403082,-0.0966746511141765,0.712002983900469,-0.0213733521721176,-0.294589843839494,0.218503338313365,0.51309318215286
"95","GALNT14",1.42994892106177,0.0173878166144475,-0.0893292377082064,0.96484128332814,-0.0908606484747321,-0.323761763015885,0.187275942625277,0.511037705641162
"96","TDP1",-0.184832342087963,0.716875360001776,0.207805616736437,0.998419475690512,-0.148708094758171,0.243757982519999,-0.266978843447822,-0.510736825967821
"97","TTC9",-0.11083086898071,0.875868560604017,0.0858506018325593,0.998419475690512,0.0942346663760598,0.470648526797749,-0.0388228332720574,-0.509471360069807
"98","MRPL33",-0.469202762574005,0.383639273053989,-0.108991677224079,0.998419475690512,-0.119600686957353,-0.493892940420113,0.0148032208920736,0.508696161312186
"99","GPX3",-0.171422195163368,0.789320760463392,0.0928756597950373,0.998419475690512,-0.0632673390253628,-0.4242994275982,0.084147509515638,0.508446937113838
"100","FBP1",-1.28501892300389,0.00773587097225939,0.125849913708891,0.998419475690512,0.140577921328309,0.451392060317372,-0.0567332345224031,-0.508125294839775
"101","NAT1",0.113868063346372,0.868305052896497,0.028809688670561,0.998419475690512,0.0817949131265659,0.387088040707478,-0.120697200720893,-0.507785241428371
"102","FCGRT",-0.503518893068703,0.113886430315697,-0.249653598564941,0.998419475690512,0.127883186543856,0.445764729062436,-0.0612053332602621,-0.506970062322698
"103","SPA17",-0.926602505031189,0.105453717048422,-0.301492647381191,0.54857359154578,0.413227952499384,0.671228531329711,0.165188445293354,-0.506040086036357
"104","OCLN",-0.463647323217721,0.417919551318605,-0.00865342665178985,0.998419475690512,-0.00115651972443379,-0.36533799744644,0.140637834867677,0.505975832314117
"105","RECQL",-0.107600929589054,0.820007740531169,0.520037965823373,0.791573009435334,-0.124562816003171,-0.427259407416681,0.0784072199712304,0.505666627387911
"106","CD69",2.79176001477394,7.46346404399501e-07,0.262987642253242,0.605946461423911,0.272365721111944,-0.211585337230898,0.293098581502886,0.504683918733784
"107","STMN1",-0.599526639709985,0.232347346184266,-0.0444283214144258,0.998419475690512,0.21561636452328,0.474999901273651,-0.0290923185951726,-0.504092219868823
"108","FGD2",0.120266202850082,0.846882300463259,-0.234374120131991,0.998419475690512,0.165246459368158,0.496741451309761,-0.00710073723729438,-0.503842188547055
"109","EEF1B2",-0.564180823012061,0.042252606206782,-0.0744917771246572,0.998419475690512,0.0906802845081799,0.422699823835038,-0.0808487869707814,-0.50354861080582
"110","CD27",1.40470853362619,0.02121791285998,0.293934433856706,0.917185685045979,-0.0253986142762266,0.314291077438833,-0.189234870645283,-0.503525948084116
"111","PLAU",-0.806544739200541,0.12827898445163,0.167924405669251,0.706375430478359,0.171897068059245,0.56703807832158,0.0637754544423654,-0.503262623879214
"112","LYSMD3",0.268267137688169,0.449743375953884,0.00217493209849587,0.998419475690512,0.067090736220375,0.397256636391893,-0.104379217877282,-0.501635854269175
"113","NDUFAF3",0.340789847018851,0.484747142123839,0.0262821389551286,0.998419475690512,-0.00316674070253665,-0.307700377108356,0.193336776831891,0.501037153940247
"114","EBAG9",-0.440800594384891,0.462264908221727,0.012571347025123,0.998419475690512,0.0711190307760828,0.418818737273744,-0.0806256075400124,-0.499444344813756
"115","S100P",0.516177013359753,0.209226081583,-0.0169761057012007,0.998419475690512,0.158278980406767,-0.185642350425143,0.313795504643172,0.499437855068315
"116","BDP1",0.151535937141421,0.60273447151547,0.064238834628147,0.998419475690512,-0.0493362704769422,-0.447510102563473,0.0518700330617142,0.499380135625187
"117","RPL11",-0.131109351867704,0.794183437641785,0.262975330813224,0.968200886529169,-0.0270553697519312,-0.34172613916862,0.157231339567947,0.498957478736567
"118","ASPH",-0.193795399499599,0.706839924462208,0.0102615441223074,0.998419475690512,0.17033981887589,0.526654886209702,0.0279835146950098,-0.498671371514692
"119","SPOCK2",0.5038367144209,0.329595172184846,0.431212247727289,0.721802398933348,0.383237573310237,-0.0384824991114193,0.459309929098407,0.497792428209826
"120","OAS1",1.91170823853832,0.00173462844949027,1.32202039930391,0.0146652583213273,0.598251447863711,0.0672345056466574,0.564722897633588,0.497488391986931
"121","TRAPPC13",-0.103343758001808,0.857089318256998,0.0236247892637508,0.998419475690512,-0.0327618684507329,-0.335539958507696,0.161678558864159,0.497218517371855
"122","IER3",0.426355007737928,0.325984634564271,0.0602649590361848,0.998419475690512,0.184190138651165,0.513993123248543,0.0168730545290156,-0.497120068719528
"123","ACBD6",-0.519377010346743,0.101787142771127,-0.120960432126068,0.998419475690512,-0.00423843723975917,0.313404324723254,-0.182858295184186,-0.496262619907441
"124","NMRAL1",-0.522919050360589,0.181277560984125,0.124602126668585,0.998419475690512,0.125728978938944,0.513836735284916,0.0179198392273136,-0.495916896057602
"125","NELFA",-0.337904261901849,0.463532513352926,-0.162887242287341,0.998419475690512,0.00732872256981686,0.276240135856633,-0.217873493046299,-0.494113628902932
"126","CTSZ",-0.310707009712751,0.478177944521242,-0.158734571280414,0.844219646885179,0.224323518207765,0.491424267543656,-0.00246238861258266,-0.493886656156239
"127","TRIM3",0.088994237000194,0.906670912552748,0.0117881780180695,0.998419475690512,0.267878917665662,0.578206065050347,0.0845418684560794,-0.493664196594268
"128","GK5",-0.17360545950597,0.702412681748258,0.0679379812339117,0.998419475690512,0.122094569404877,0.475473354197422,-0.0172711987812179,-0.49274455297864
"129","DAB2",-1.20053493551051,0.000219765518569162,-0.602519352401509,0.274995327809672,0.231378181912804,0.456529004722002,-0.0355094010694415,-0.492038405791443
"130","MGMT",-0.694623964926344,0.216683648593368,0.256015071295212,0.998419475690512,0.111074603943822,0.502487372839175,0.0112685816065955,-0.49121879123258
"131","FOXP1",0.182933369591511,0.457330644121616,-0.0362126473052238,0.998419475690512,0.193389383279507,0.524587966463361,0.03353578119963,-0.491052185263731
"132","VPS26B",-0.343872327953604,0.251310219581004,-0.0666675296736184,0.994964566992076,-0.0367726325090203,-0.384857923154509,0.105430245666954,0.490288168821463
"133","PLEK",0.820380346800386,0.0444175091607885,0.486662667204765,0.853246595165932,-0.0456917710468554,-0.430985080484686,0.05834286937547,0.489327949860156
"134","MICU2",0.0568979365760074,0.875716183604436,-0.040454689412169,0.998419475690512,0.0657979818493466,0.346358260418275,-0.14277878775949,-0.489137048177765
"135","SPN",-0.544672454058058,0.153367818650795,-0.0313094251209652,0.998419475690512,-0.0202723664053184,-0.363403724598449,0.125455135235754,0.488858859834203
"136","ANXA4",-0.127209414650421,0.774140858365343,-0.266296679228581,0.994739550495444,-0.0127083962913367,0.322543295991801,-0.166221049756755,-0.488764345748556
"137","RAB37",1.29786789836842,0.00157626636488287,-0.0191592141945511,0.998419475690512,-0.126059160614309,-0.418320231139937,0.069851103401949,0.488171334541886
"138","EED",-0.117822159889889,0.825020969489209,0.605052050994158,0.565795148183683,-0.0848282693391219,0.305968625782477,-0.181356134840851,-0.487324760623328
"139","BID",0.287792341778543,0.5728283630007,-0.0371975665261365,0.998419475690512,0.129440722236015,-0.188161484688512,0.299106417311558,0.48726790200007
"140","RABL3",-0.0116096824100124,0.985814658764328,-0.00785232681538511,0.998419475690512,0.0657889420217244,0.436853738481935,-0.0503393678073094,-0.487193106289244
"141","CHIT1",-0.195508664560595,0.815183710949342,0.140519752305672,0.998419475690512,0.393283353414459,0.74278646799829,0.255947792459754,-0.486838675538535
"142","SPINK1",0.645588964367,0.452617251859266,-0.0810754078891497,0.998419475690512,-0.0610765208535566,-0.397721716464938,0.0882865747207637,0.486008291185702
"143","CLEC1B",-0.137693201316136,0.863681063935051,0.0607038197550827,0.998419475690512,0.0844676177127126,-0.265401713649532,0.220226977424768,0.4856286910743
"144","SPTLC2",0.457624866576692,0.20219733798737,0.0483675687655554,0.998419475690512,0.0349356273897996,-0.360675287294248,0.124051647518428,0.484726934812676
"145","CRISPLD2",0.561429055698564,0.153664666588842,-0.122323441574142,0.998419475690512,0.169995860103691,0.488668248965672,0.00412563636858712,-0.484542612597084
"146","FAXDC2",-0.642134690715022,0.254100836254447,-0.0124004194920126,0.998419475690512,-0.0542938190564716,-0.417648378104326,0.0667504322893376,0.484398810393664
"147","SELENOS",-0.209640966696074,0.584771143995298,-0.044680680073285,0.998419475690512,0.0779383040744627,-0.240979522144909,0.243216073229386,0.484195595374295
"148","SCARB1",-0.639341721328046,0.0859437200777219,-0.00443940920380891,0.998419475690512,0.119495224620981,-0.2489389890062,0.235175795066353,0.484114784072554
"149","AAMDC",-0.302918337638465,0.619116725555514,-0.0566607510186418,0.998419475690512,0.121923071129503,0.425203431042698,-0.0587434550018289,-0.483946886044527
"150","PSMD10",-0.302528283826188,0.388333605500499,0.0079013512639304,0.998419475690512,0.0737973400512293,0.415991329104745,-0.0674319622013323,-0.483423291306077
"151","JMJD6",0.269892451260299,0.399168104728066,0.244236757278095,0.964835353022169,-0.130840194963152,-0.526282677645971,-0.0434032449136698,0.482879432732301
"152","CKAP4",0.529365464790421,0.0987012449080909,-0.0445575269230569,0.998419475690512,0.00194951908970601,0.369423506059945,-0.11307673482941,-0.482500240889355
"153","SAT1",0.813690146135132,0.00858228190533457,-0.0263330145788507,0.998419475690512,-0.0364787999616918,0.337349103369418,-0.14469077501354,-0.482039878382958
"154","TENM4",-0.825987043891699,0.260908052488564,-0.122402926493294,0.998419475690512,0.21378069166054,0.46783127884298,-0.0141392960884603,-0.48197057493144
"155","PTX3",-0.311923422644442,0.715031557807937,0.000479731572997001,0.998419475690512,-0.011369729161897,0.332186061058141,-0.148987319685229,-0.48117338074337
"156","TTC17",-0.0200216290238491,0.960128789396928,-0.0357234933885437,0.998419475690512,-0.0787329286905194,-0.41267437117316,0.0672987933108442,0.479973164484005
"157","EIF4A3",0.0700971244077794,0.874245103282366,0.114343619879793,0.998419475690512,-0.170409976041604,-0.489091686980469,-0.00952731350778318,0.479564373472686
"158","WWP2",0.137724257129036,0.711578146914825,-0.00708132617028491,0.998419475690512,-0.173760886738299,0.18009715059587,-0.299069184970142,-0.479166335566012
"159","BTG1",0.124330369317879,0.735139006073858,0.0678381961571718,0.998419475690512,0.0987565772753052,-0.257400850023551,0.221320376146218,0.478721226169769
"160","USP28",-0.447535897404239,0.290845295056277,0.0123009340908438,0.998419475690512,0.029747208054928,-0.284071704524047,0.194494918539204,0.478566623063252
"161","RRM2",-0.0979298572527981,0.882135726023768,-0.0233109992043256,0.998419475690512,0.0648293111466682,-0.265971764447886,0.212544667254041,0.478516431701927
"162","ARRB1",-0.286896389764936,0.425830632268504,0.178219647079343,0.998419475690512,-0.10383341860087,0.248032562852611,-0.230337959535011,-0.478370522387622
"163","GTF2I",0.00460635442518503,0.990650513356436,-0.0106125517004664,0.998419475690512,0.0810574425236107,0.423556853681176,-0.0546720863554038,-0.478228940036579
"164","ECI1",-0.0103660589235837,0.989167233147275,0.158647615244711,0.998419475690512,0.0840896180539849,0.424920603466001,-0.0530181220811307,-0.477938725547131
"165","ACO1",0.179832093349947,0.78586068121074,-0.604257813862773,0.33638801102274,0.096330071671813,0.417451823171501,-0.0598145460936343,-0.477266369265136
"166","CRYZL1",0.111581288871856,0.838190911405176,0.227534713389994,0.721802398933348,0.0658060641040433,0.365811915548051,-0.111447910053371,-0.477259825601423
"167","CCL20",-1.2163380537427,0.114184418876617,-0.21483215355048,0.856705671473268,0.294926080098596,0.574440755467746,0.0975840259944647,-0.476856729473281
"168","ITSN1",-0.15218799469242,0.83064997119346,-0.0260766442213572,0.998419475690512,0.0085332136343199,-0.357327100876847,0.119498843848958,0.476825944725805
"169","CCNB1",0.427003691288045,0.497234568655279,0.0540197795097516,0.998419475690512,0.125937012332314,-0.189025729748261,0.286780911735369,0.475806641483631
"170","LRRC37A2",0.216130485501513,0.598111323925671,-0.0115404060457797,0.998419475690512,-0.0669012112916699,-0.350909375155623,0.124857205565528,0.475766580721151
"171","IDI1",0.777324412099348,0.00703983639712448,0.456419502182423,0.827327785382536,0.270480901133114,-0.181659350793856,0.293991065101543,0.475650415895398
"172","FCRL5",-0.126116927750742,0.870379197065748,0.199816123618032,0.853216168095328,0.0730328185102972,0.443108857079302,-0.0323882799004021,-0.475497136979704
"173","REXO2",-0.317304030847014,0.578995659031462,-0.0304574246346241,0.998419475690512,0.16742041681475,0.481749338795633,0.00721836042501467,-0.474530978370618
"174","RAB8B",0.503922963788544,0.147470805610917,0.343056792111753,0.998419475690512,0.228007755554204,-0.13984095362073,0.334088329092181,0.473929282712911
"175","IDUA",-0.594495309814952,0.17998331792755,0.0961142013564266,0.998419475690512,-0.0790768436086812,0.231551184402997,-0.241256739509024,-0.472807923912021
"176","ADGRB1",0.750170529592062,0.210458999584297,0.0458814685028208,0.998419475690512,0.0692747717784806,-0.266635522779677,0.20573597809495,0.472371500874627
"177","NUCB1",0.405985360783902,0.229797931346017,0.0878929397510658,0.998419475690512,0.12005168882313,0.360606113443915,-0.111446637757954,-0.472052751201869
"178","NMI",1.35000249823117,1.25914448190335e-05,0.734271171269271,0.327559834846293,0.289932927075749,-0.237721610162271,0.234234799672638,0.471956409834909
"179","IFRD1",0.0477417638194763,0.937200362083915,-0.00739835520711703,0.998419475690512,0.100363344038472,0.405438466363474,-0.0658037714720917,-0.471242237835566
"180","C11orf68",0.455190436680318,0.162420592743271,0.0515507829450923,0.998419475690512,0.00863768883267004,0.305830008010163,-0.165320987186108,-0.471150995196271
"181","ILKAP",0.0169642584113961,0.979077537115052,-0.0651322511890133,0.998419475690512,-0.0379638931347768,0.27509977847638,-0.194460980142038,-0.469560758618419
"182","TFRC",-0.631228643358056,0.0645520233988125,0.0709335886524041,0.998419475690512,0.0354594078783764,0.320097670935426,-0.149459236379466,-0.469556907314892
"183","RUNX3",0.669696977804322,0.0911169725640631,0.18326095403173,0.966961547562754,0.146109196245438,-0.267616314077857,0.201860485954027,0.469476800031884
"184","SH3PXD2B",-0.0781398000451594,0.853921495018411,0.109862727722007,0.998419475690512,0.106100068889941,-0.231561026370847,0.237706130673841,0.469267157044688
"185","SUMF2",-0.713988945344482,0.0096230485164427,0.28106599885257,0.942156010382713,-0.0317587940665485,0.314645280860312,-0.153541740479464,-0.468187021339777
"186","GABARAPL2",0.250241617323189,0.492758634453204,0.309427968138432,0.936867356766746,0.00232541537638723,-0.343264398783011,0.12490102819908,0.468165426982091
"187","PPT1",-0.0472565356341613,0.930937181342439,-0.481275515428482,0.977028140171628,0.135415968898962,0.427402432079348,-0.0398384562673567,-0.467240888346704
"188","SOCS3",0.651814279503351,0.0410853531323647,-0.0691868717181666,0.998419475690512,-0.257037439429466,-0.56249812407431,-0.0960094257899931,0.466488698284317
"189","CST3",-0.0602292351402022,0.928387287202243,0.138656595710614,0.998419475690512,0.194886908953236,0.429353331099719,-0.0369086809561257,-0.466262012055844
"190","RRBP1",0.0387638505583995,0.922132710230817,0.320802890835135,0.809650918899182,0.261524111144914,-0.0634077936106597,0.401893756762083,0.465301550372743
"191","ACAT2",0.11321339143462,0.845442258096748,-0.0208567629605089,0.998419475690512,0.0190466899064153,-0.301525315640438,0.163759349416434,0.465284665056872
"192","RAB7A",0.249435617624298,0.344257849328847,0.329846409191421,0.998419475690512,0.0253589455507196,-0.325279785415596,0.139781371077455,0.465061156493051
"193","CCNA1",1.76151680198191,0.000613307354482677,0.0545443894907413,0.998419475690512,0.125500811646771,-0.227931412182336,0.237029839153451,0.464961251335787
"194","OGG1",0.0974839186963425,0.891386431857732,0.196576816759626,0.998419475690512,0.0481529289124289,0.339030379868983,-0.12471887496508,-0.463749254834063
"195","RDX",0.227513039375726,0.452617251859266,0.188973120900701,0.998419475690512,0.0929439439543668,0.384562396670302,-0.0783695627676728,-0.462931959437975
"196","RCSD1",0.579013051191917,0.0796899075665764,0.185935548605878,0.998419475690512,0.0349251124121495,0.332009086145452,-0.130793087235198,-0.46280217338065
"197","GDF15",-0.422980388515202,0.351205873348979,0.688810715067873,0.124964268290122,-0.0342605890384927,0.347659971970412,-0.114003118055702,-0.461663090026114
"198","PAFAH1B3",-0.0536048301861863,0.954648733122382,0.174201187604205,0.998419475690512,-0.0619189489170008,0.259025799258967,-0.202066954985589,-0.461092754244556
"199","CAMK2B",-0.256121182449788,0.808905508549433,0.300441287976665,0.869338812198814,-0.0976555841935561,0.260272398743649,-0.200725028140363,-0.460997426884012
"200","BLNK",0.167907894781365,0.855929983025271,-0.00333844465163334,0.998419475690512,0.0356188953941108,-0.272142082294138,0.188736594054022,0.46087867634816
"201","IL1RN",1.10552414175688,0.0393694172630014,0.627752315879572,0.153243843681614,0.441800723299859,0.0385693875596079,0.499219602132757,0.460650214573149
"202","PREP",-0.144542244219415,0.742094169107565,-0.419544178603807,0.907605781940994,0.0452896731396693,0.35615544815903,-0.103319444562344,-0.459474892721374
"203","DHFR",-0.0530504756967454,0.934293528958136,0.070133330612167,0.998419475690512,-0.00625261025310565,0.281323637671098,-0.177521224465414,-0.458844862136512
