"gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","sig_class"
"DHPS",-0.22845127066024,0.589179188795927,0.249467396904779,0.963204148073108,"Not Significant"
"UBE2B",0.226037384817809,0.590076269409521,-0.0294710255527705,0.998419475690512,"Not Significant"
"VBP1",0.23348916889121,0.590592813415067,-0.00964779622709837,0.998419475690512,"Not Significant"
"DNAJB4",0.304438567080069,0.590850983009155,-0.0758280236471403,0.998419475690512,"Not Significant"
"IDE",-0.227717602814076,0.591057433568935,0.531520774151195,0.71955774706989,"Not Significant"
"BLOC1S5",-0.298752346956096,0.592286531043624,0.032500670338064,0.998419475690512,"Not Significant"
"UBB",-0.207179480724659,0.593447347182723,0.22798715894711,0.998419475690512,"Not Significant"
"KLC1",-0.206517085975099,0.595210480552859,0.219697371727819,0.998419475690512,"Not Significant"
"USP19",0.167514129220712,0.595682713566964,-0.0177066360932606,0.998419475690512,"Not Significant"
"TNFRSF8",0.335165864854155,0.595682713566964,-0.114127552072087,0.998419475690512,"Not Significant"
"DCBLD1",-0.327668623570256,0.596766763401287,0.0360660946583757,0.998419475690512,"Not Significant"
"EIF4EBP1",-0.370094459177438,0.596835521749885,0.0915224623873866,0.998419475690512,"Not Significant"
"HS3ST1",-0.348900707874536,0.596835521749885,0.0654277337137907,0.998419475690512,"Not Significant"
"FRS2",0.227195673884609,0.596835521749885,-0.140581919274541,0.857501682187315,"Not Significant"
"RAB3D",0.262701639276635,0.596863224217767,-0.093315469879572,0.998419475690512,"Not Significant"
"FCGR3A",0.268655276051399,0.59795386846958,-0.318783285720136,0.998419475690512,"Not Significant"
"ITCH",-0.181628206977915,0.598241437554822,0.0338794108052183,0.998419475690512,"Not Significant"
"DPH2",-0.284482980399862,0.598336540652103,0.0229769631917425,0.998419475690512,"Not Significant"
"RNF25",-0.240614488298745,0.600173174840738,0.00829965934910182,0.998419475690512,"Not Significant"
"HSPA5",-0.1907951372089,0.601199554172282,0.358340677247275,0.857501682187315,"Not Significant"
"UBA2",-0.213085830586199,0.601545870123685,0.0653333114490692,0.998419475690512,"Not Significant"
"ZNF566",-0.306658577541969,0.601612628901185,0.014636903873191,0.998419475690512,"Not Significant"
"CTBP1",0.16198026722693,0.601612628901185,-0.00365033143658624,0.998419475690512,"Not Significant"
"WASL",-0.217301100500225,0.601762727134783,0.220052134254453,0.998419475690512,"Not Significant"
"MICALL1",-0.192787240454396,0.60202008423751,0.191556482837786,0.874049872264311,"Not Significant"
"G3BP1",-0.161047945138315,0.60202008423751,0.050912251776764,0.998419475690512,"Not Significant"
"MDK",0.381945627739724,0.602672653947981,-0.197183962362202,0.998419475690512,"Not Significant"
"PRRT2",0.432573338960363,0.602672653947981,-0.162013568914033,0.998419475690512,"Not Significant"
"SCIMP",0.225427601169204,0.602690776991392,-0.0495909165778358,0.998419475690512,"Not Significant"
"STX4",0.158700034091631,0.602690776991392,-0.196633899215959,0.998419475690512,"Not Significant"
"HEXA",-0.230451534778794,0.602974151203768,0.043758938786496,0.998419475690512,"Not Significant"
"CLEC10A",0.355978977769626,0.603168525495196,-0.0189711389726927,0.998419475690512,"Not Significant"
"ANP32B",-0.172131539427235,0.603705856318846,0.0699851672356208,0.998419475690512,"Not Significant"
"RPLP2",-0.215537964611468,0.604159600331272,0.239961720206526,0.958741895914764,"Not Significant"
"LRRC37A2",0.212405145162209,0.604159600331272,-0.0115404060457797,0.998419475690512,"Not Significant"
"KCNRG",0.318997905314377,0.604188908971375,-0.0766530429860496,0.998419475690512,"Not Significant"
"ADSS2",-0.160664619016522,0.605128334626857,0.127981095651317,0.998419475690512,"Not Significant"
"RGS3",0.185337961331046,0.605153928996146,-0.00891124230873011,0.998419475690512,"Not Significant"
"MRPL10",-0.204780048877794,0.608442857007102,0.0247398420721172,0.998419475690512,"Not Significant"
"DCTPP1",-0.340252527673988,0.608662557083292,0.367681791928899,0.92559285537565,"Not Significant"
"TNIP1",0.269891442075043,0.609370487343981,-0.0326944066077806,0.998419475690512,"Not Significant"
"PCLAF",-0.386366350242678,0.611176687195833,0.155530458318149,0.843121181677977,"Not Significant"
"ROGDI",0.256494905095645,0.611181271741203,-0.0710859812983487,0.998419475690512,"Not Significant"
"FUT10",-0.329018001866761,0.61125084379393,0.0373242117631865,0.998419475690512,"Not Significant"
"ZNF75D",0.219000987853487,0.611883599445502,-0.053948547117006,0.998419475690512,"Not Significant"
"AP4M1",-0.24189824161303,0.612309119639754,0.227096507568257,0.716792830623108,"Not Significant"
"PDCD6IP",-0.161924053095428,0.612636213002242,0.0702814818091995,0.998419475690512,"Not Significant"
"THYN1",-0.307561287011575,0.61343919310283,0.369287666259455,0.998419475690512,"Not Significant"
"MICA",0.245500362735248,0.614899233655067,-0.217994024378368,0.993246420374571,"Not Significant"
"PURB",0.14927314823102,0.615089062486234,-0.201304897743744,0.998419475690512,"Not Significant"
"KRT6A",0.477032493441994,0.615296446169303,-0.0150911714740229,0.998419475690512,"Not Significant"
"KCTD7",-0.185622188535526,0.616363643449668,0.05909327940126,0.998419475690512,"Not Significant"
"MRPL12",-0.298272006537247,0.616460300100011,0.0315133247975889,0.998419475690512,"Not Significant"
"LRP12",0.229553268413613,0.619209262048901,-0.132962163247673,0.565795148183683,"Not Significant"
"PDHX",-0.186476249855389,0.620141330002073,0.0714288584637998,0.998419475690512,"Not Significant"
"HNRNPA0",-0.172383888441734,0.62017114911507,0.203098663610759,0.998419475690512,"Not Significant"
"PFDN5",-0.163035926980231,0.62017114911507,0.143980224620067,0.998419475690512,"Not Significant"
"TG",-0.301802989414086,0.62017114911507,0.00112422393833964,0.998419475690512,"Not Significant"
"IL1RL1",0.403572481199073,0.620282431714237,-0.465222198950755,0.998419475690512,"Not Significant"
"CBLIF",0.434574402735402,0.620297340460148,-0.25096260590607,0.565340011812361,"Not Significant"
"SRP14",0.178894961550289,0.620639598443594,-0.0502062637322001,0.998419475690512,"Not Significant"
"EIF4EBP3",0.349374401467162,0.621982696934709,-0.0869322951376481,0.998419475690512,"Not Significant"
"SLBP",-0.203438955801426,0.622312894878764,0.342482115726168,0.538850142635265,"Not Significant"
"ACVRL1",-0.322652011477376,0.62244630551747,0.0290357930623741,0.998419475690512,"Not Significant"
"MICALL2",-0.270389227642312,0.623097123406092,0.0292220120025284,0.998419475690512,"Not Significant"
"CAMK1D",-0.217600260346265,0.623097123406092,0.107399466433134,0.998419475690512,"Not Significant"
"IL2RG",0.29606107151573,0.623198922480398,-0.159582317449655,0.915163423081306,"Not Significant"
"CGGBP1",0.156938384781756,0.623198922480398,-0.157334358746386,0.998419475690512,"Not Significant"
"RP9",-0.303830876172941,0.623656660313254,0.108407167765513,0.964835353022169,"Not Significant"
"AGR2",0.405348428142685,0.626409724579563,-0.201770834646263,0.951348538431534,"Not Significant"
"PRPS2",-0.237071675447109,0.626563202220567,0.0233915687677688,0.998419475690512,"Not Significant"
"OSBP",0.149041112096637,0.626992139819071,-0.0392340679806927,0.998419475690512,"Not Significant"
"PMPCA",-0.174607106537291,0.627364947253627,0.0688825899149373,0.998419475690512,"Not Significant"
"RANGAP1",-0.171038586456996,0.629107476012559,0.318883792542217,0.998419475690512,"Not Significant"
"ABCD4",-0.202594422009609,0.63062887268281,0.0985520882016447,0.998419475690512,"Not Significant"
"LDB1",0.135968397855873,0.63100978549643,-0.029750890177014,0.998419475690512,"Not Significant"
"FADD",0.248438252729532,0.631465181027313,-0.0919780797089611,0.998419475690512,"Not Significant"
"PAPLN",0.251172842515795,0.63155655831244,-0.0161576693998001,0.998419475690512,"Not Significant"
"BZW2",-0.220326617847023,0.631808585537179,0.0744210624043984,0.998419475690512,"Not Significant"
"BCL6",0.244532981925518,0.631902623307821,-0.0151826928852837,0.998419475690512,"Not Significant"
"P4HB",-0.120363799029413,0.631902623307821,0.162030111116016,0.998419475690512,"Not Significant"
"TRAPPC4",-0.169032799051947,0.631902623307821,0.116923128878798,0.998419475690512,"Not Significant"
"PDLIM5",0.137426179366076,0.633585199123331,-0.0585814126964736,0.998419475690512,"Not Significant"
"MRE11",-0.182995901084106,0.634340590414926,0.17933869801708,0.907520138716496,"Not Significant"
"HAAO",-0.254700613970103,0.634340590414926,0.135986691932166,0.998419475690512,"Not Significant"
"CKAP2",-0.305616792473945,0.635683808676715,0.344372049961971,0.790827704016838,"Not Significant"
"ATIC",-0.253937928175808,0.636964151744374,0.293089731079189,0.998419475690512,"Not Significant"
"POGLUT3",-0.255717942140188,0.637513114085514,0.358140326732784,0.871133880789158,"Not Significant"
"CD1D",0.298028900198288,0.637959216871276,-0.0107437066259258,0.998419475690512,"Not Significant"
"UPB1",0.331120036047853,0.638551589540769,-0.0166794698954005,0.998419475690512,"Not Significant"
"WNT5A",0.331058925258574,0.638733422232296,-0.0422542026756646,0.998419475690512,"Not Significant"
"RGS18",0.300020555963931,0.638733422232296,-0.0809014688081016,0.998419475690512,"Not Significant"
"DDIT4",-0.240585794905989,0.639471981983717,0.0226925855777464,0.998419475690512,"Not Significant"
"NUDCD2",-0.236840392009114,0.639557053793334,0.0630636692666174,0.998419475690512,"Not Significant"
"AGER",0.208688440093587,0.640675248284533,-0.29633556819366,0.998419475690512,"Not Significant"
"ANTKMT",-0.323802303935282,0.64109260729379,0.0107649410773476,0.998419475690512,"Not Significant"
"HS6ST1",0.21252090811951,0.641480924373962,-0.172612659274708,0.994739550495444,"Not Significant"
"COMMD6",0.282020152581097,0.642159077164431,-0.00481700980284466,0.998419475690512,"Not Significant"
"GTF2A2",-0.251154356642918,0.642363215403692,0.141608614972992,0.942156010382713,"Not Significant"
"PLBD2",-0.191587044539913,0.642363215403692,0.0645162485480055,0.998419475690512,"Not Significant"
"TRAPPC3",0.208443890869433,0.643035625606412,-0.0126193467474814,0.998419475690512,"Not Significant"
"NPEPL1",0.166022286441022,0.643640989644089,-0.0510286605453362,0.998419475690512,"Not Significant"
"SIAH1",-0.158512752844085,0.643640989644089,0.119059980299011,0.666731253528176,"Not Significant"
"CD300LB",0.270578647363453,0.644052324677421,-0.0440400613998146,0.998419475690512,"Not Significant"
"AHSA1",-0.227284312661747,0.64469233231659,0.138111249545935,0.998419475690512,"Not Significant"
"BCL11A",-0.214420423060188,0.645992511799103,0.0627549431232026,0.998419475690512,"Not Significant"
"MAP2K4",-0.1967531220653,0.646146996230712,0.249601836163737,0.724917974752513,"Not Significant"
"GCNT1",0.214213316556144,0.648734700817977,-0.0448974064585458,0.998419475690512,"Not Significant"
"SMAD1",-0.335954060363568,0.648858948016821,0.0104724000350282,0.998419475690512,"Not Significant"
"NRDC",0.169304247939783,0.649291750238575,-0.0213144755224557,0.998419475690512,"Not Significant"
"PDE5A",-0.376961132002259,0.649620503533975,0.0238082363996239,0.998419475690512,"Not Significant"
"ALKBH3",0.342314165991975,0.650238217174388,-0.097781288856613,0.963204148073108,"Not Significant"
"SNX12",0.176352655494246,0.650836226546679,-0.124906900806155,0.998419475690512,"Not Significant"
"DNAJB11",-0.159578394911831,0.654742297709391,0.560800226514393,0.210904001530224,"Not Significant"
"OAT",-0.158985196250698,0.655072085882347,0.0397853134048468,0.998419475690512,"Not Significant"
"LECT2",0.480570400297735,0.655800463352685,-0.0648609546495155,0.998419475690512,"Not Significant"
"RER1",-0.144904075503399,0.656802333120754,0.159777150625331,0.967173265821445,"Not Significant"
"DDRGK1",-0.204784420567177,0.657798970024863,0.257991931942309,0.994739550495444,"Not Significant"
"YIPF6",-0.1426201692757,0.660175328581178,0.0282097388171028,0.998419475690512,"Not Significant"
"SPHK2",-0.230126264029052,0.660911865896547,0.0713569800639542,0.832343405187712,"Not Significant"
"PTP4A3",0.246328656317587,0.660985996715431,-0.0388163926925107,0.998419475690512,"Not Significant"
"MBNL2",-0.239765613237454,0.662731198885386,0.0667672290721044,0.998419475690512,"Not Significant"
"RNASE10",-0.403729591660719,0.662731198885386,0.113966638336488,0.791573009435334,"Not Significant"
"LCORL",0.199165704700742,0.664327548520512,-0.00415645520754562,0.998419475690512,"Not Significant"
"FCGBP",-0.386410500249616,0.664672939476351,0.0474132964758559,0.998419475690512,"Not Significant"
"COMMD8",0.236787959256327,0.665370512444441,-0.00420918561865417,0.998419475690512,"Not Significant"
"S100A14",-0.33055423719956,0.665494769399374,0.0563738165337657,0.998419475690512,"Not Significant"
"CDK16",-0.135952090804756,0.665537867044744,0.0780021221450946,0.998419475690512,"Not Significant"
"OSCAR",0.179750458576821,0.670294854526919,-0.0199444233899685,0.998419475690512,"Not Significant"
"PRKCZ",-0.332988605368159,0.670328329386491,0.107488049266452,0.998419475690512,"Not Significant"
"UBASH3B",-0.210253818650135,0.67122970047121,0.143226136554775,0.998419475690512,"Not Significant"
"CCDC134",0.211477959633269,0.671352935384738,-0.095513548076203,0.998419475690512,"Not Significant"
"HBEGF",-0.208533356871491,0.671720614535043,0.0160944008043356,0.998419475690512,"Not Significant"
"KXD1",-0.129070051361332,0.67195096436434,0.0166657237717175,0.998419475690512,"Not Significant"
"SLC26A11",-0.199626008765456,0.675090621060072,0.0175888134943127,0.998419475690512,"Not Significant"
"TRIM27",-0.149249266915117,0.675414860188801,0.0193536107579764,0.998419475690512,"Not Significant"
"RPL12",-0.191683394954614,0.675785064292559,0.566860293762915,0.561955226227409,"Not Significant"
"ZWILCH",-0.34469944167688,0.677149331427505,0.0408930810106892,0.998419475690512,"Not Significant"
"PCNA",-0.262782262553083,0.677375792564488,0.642809529725674,0.266620711539702,"Not Significant"
"ARHGAP1",-0.134414687311625,0.677629682361537,0.0556947959760658,0.998419475690512,"Not Significant"
"NPLOC4",0.118551902635182,0.678567310672549,-0.240125162854364,0.998419475690512,"Not Significant"
"MSMB",-0.460100955227593,0.678781121649089,0.0762005570506794,0.998419475690512,"Not Significant"
"ELP1",-0.200191170959854,0.678781121649089,0.0669391629165277,0.998419475690512,"Not Significant"
"FBXL5",0.199470214031633,0.678781121649089,-0.0211936315669464,0.998419475690512,"Not Significant"
"GUCD1",0.134424475116937,0.67911751932802,-0.0361325725761359,0.998419475690512,"Not Significant"
"PCTP",-0.138872631809768,0.679373604437016,0.185966824316681,0.960473324825292,"Not Significant"
"HDGF",-0.134816448161719,0.681524376820453,0.0649787394868986,0.998419475690512,"Not Significant"
"TCP11L1",-0.214630693819985,0.682722523452362,0.0197965045725244,0.998419475690512,"Not Significant"
"SNX11",-0.154252820099771,0.68513923472388,0.0200275090778129,0.998419475690512,"Not Significant"
"NDRG4",-0.365190752773665,0.686106927589186,0.314057360834695,0.770214640379157,"Not Significant"
"SF1",-0.107088283454674,0.686393811561241,0.106133625934136,0.998419475690512,"Not Significant"
"RPL26L1",-0.296140628652371,0.686954592118585,0.364236235686719,0.998419475690512,"Not Significant"
"LAT2",0.192243897067978,0.687069316542591,-0.0168260707077783,0.998419475690512,"Not Significant"
"LIPN",-0.352078154489691,0.687151807159985,0.139001438172032,0.83029414715592,"Not Significant"
"NIP7",-0.14735862303507,0.688893255648627,0.324727463009861,0.744984064345224,"Not Significant"
"B9D2",0.199230626619042,0.688893255648627,-0.763424254661274,0.101014253771789,"Not Significant"
"AARSD1",-0.242368606958453,0.689798462878848,0.0464107226581743,0.998419475690512,"Not Significant"
"UBE2G1",-0.134464426066321,0.690506023416264,0.141059503698266,0.998419475690512,"Not Significant"
"LST1",0.224150842755186,0.691100469109209,-0.0391912196612377,0.998419475690512,"Not Significant"
"NUDT14",0.26119023666074,0.691457617977728,-0.155245138476551,0.29574286735093,"Not Significant"
"ARNT",-0.128821007291341,0.693831138051042,0.203125911763207,0.96484128332814,"Not Significant"
"NDUFAF1",0.19591440940092,0.693882543718221,-0.0773924404882501,0.998419475690512,"Not Significant"
"NSMCE2",-0.165342255142131,0.69407033268111,0.00582732755413018,0.998419475690512,"Not Significant"
"IFNGR1",0.148583815124268,0.694228941449852,-0.0630329227437877,0.998419475690512,"Not Significant"
"MOB1B",-0.154829041296661,0.69539417163011,0.236106762332801,0.998419475690512,"Not Significant"
"WWP2",0.142418003301236,0.696966150357693,-0.00708132617028491,0.998419475690512,"Not Significant"
"NDST1",-0.175300425666537,0.697379507901765,0.116900134354075,0.998419475690512,"Not Significant"
"GNE",-0.168894439962226,0.69801011517272,0.130880086347538,0.812397933483493,"Not Significant"
"BNIP3L",0.158387278260452,0.699259281163295,-0.00378152665898036,0.998419475690512,"Not Significant"
"MRM2",-0.212944390448272,0.699259281163295,0.14284287250794,0.732688073803575,"Not Significant"
"IP6K1",0.15387322024075,0.699371311437196,-0.128138954657727,0.998419475690512,"Not Significant"
"IRF8",-0.221826715977358,0.700029512845722,0.0424502958273786,0.998419475690512,"Not Significant"
"CALR",-0.150723214430598,0.702011415540492,0.1219266261608,0.993246420374571,"Not Significant"
"VIM",-0.171165002075266,0.702374561541149,0.36353467658392,0.994739550495444,"Not Significant"
"GK5",-0.173543932077095,0.702912156794617,0.0679379812339117,0.998419475690512,"Not Significant"
"ASPH",-0.194820553993039,0.703158378785293,0.0102615441223074,0.998419475690512,"Not Significant"
"KIAA2013",0.125140546887923,0.703158378785293,-0.0125604616826886,0.998419475690512,"Not Significant"
"HDHD3",-0.229194080833735,0.703722731327845,0.0226051947392219,0.998419475690512,"Not Significant"
"CINP",-0.152443179093397,0.704250629110043,0.163510805070819,0.998419475690512,"Not Significant"
"ST6GALNAC3",0.28108421259423,0.704613959973227,-0.0365880175016217,0.998419475690512,"Not Significant"
"IMPA2",-0.185247254848768,0.704656433291065,0.0554972005541457,0.998419475690512,"Not Significant"
"PDIA3",-0.153426253191582,0.705701773845329,0.362285208013179,0.937878599947475,"Not Significant"
"COPS5",0.159166143478781,0.705942159420057,-0.348093289549724,0.998419475690512,"Not Significant"
"SSBP1",0.133080078447228,0.707188578989535,-0.0261266915437211,0.998419475690512,"Not Significant"
"ENTPD5",-0.252119500236793,0.707442077274542,0.0972021439458449,0.998419475690512,"Not Significant"
"LYPD3",0.298440233349346,0.707551427936689,-0.157866303299414,0.994739550495444,"Not Significant"
"PTX3",-0.318806573551525,0.707639913889277,0.000479731572997001,0.998419475690512,"Not Significant"
"HOMER3",-0.15541189615646,0.707895720365801,0.150109393868453,0.790827704016838,"Not Significant"
"HS3ST3A1",0.41616882466116,0.709272981097896,-0.020482826765216,0.998419475690512,"Not Significant"
"PTPN11",-0.113902921829531,0.709921808554207,0.16076997076107,0.998419475690512,"Not Significant"
"GABARAPL1",-0.129527828130358,0.710312631954931,0.298548974474031,0.998419475690512,"Not Significant"
"REEP2",-0.384525893579875,0.710359649875729,0.02008614931113,0.998419475690512,"Not Significant"
"NCK2",0.167881192728131,0.710811419509165,-0.228728412017493,0.994306542239506,"Not Significant"
"DVL2",-0.140485965816326,0.711451461338527,0.0471181066606545,0.998419475690512,"Not Significant"
"SIAE",0.323587724176247,0.712131886682581,-0.204502721902642,0.998419475690512,"Not Significant"
"CENPW",0.37160023436473,0.712131886682581,-0.00216919822970666,0.998419475690512,"Not Significant"
"GRHPR",-0.192664528137651,0.712131886682581,0.0881868578637783,0.998419475690512,"Not Significant"
"SAP30",-0.210301048517659,0.712131886682581,0.352639636640162,0.726670319561975,"Not Significant"
"ASH1L",0.110707482545707,0.712177619552608,-0.000953286261425367,0.998419475690512,"Not Significant"
"RAD18",-0.271437459049031,0.712729819811932,0.0156853357736655,0.998419475690512,"Not Significant"
"TDP1",-0.18651650068876,0.71346478637805,0.207805616736437,0.998419475690512,"Not Significant"
"CBS",0.257398463063245,0.714485920588979,-0.0229469592041062,0.998419475690512,"Not Significant"
"NT5C",0.163553112182429,0.714903002483085,-0.150861149226372,0.998419475690512,"Not Significant"
"FERMT3",-0.169439624283487,0.716222418362436,0.0370621221957745,0.998419475690512,"Not Significant"
"CCN1",-0.295276013528126,0.717686645247849,0.1875408753691,0.998419475690512,"Not Significant"
"ATP1B3",-0.155485121686538,0.718413183520166,0.234628960369221,0.849533369989811,"Not Significant"
"CD320",-0.283384015323981,0.718971258700419,0.0404528635026111,0.998419475690512,"Not Significant"
"CDK2",-0.155541742357643,0.719762125783538,0.229227093533776,0.998419475690512,"Not Significant"
"CTNNB1",0.108173619495402,0.720723565609025,-0.0841193261162119,0.998419475690512,"Not Significant"
"MAP2K5",-0.213693243619029,0.720858416805889,0.362648518731245,0.994739550495444,"Not Significant"
"CCNH",-0.14962057016639,0.721930723759841,0.122017077511292,0.998419475690512,"Not Significant"
"COQ7",-0.164712431934386,0.721930723759841,0.0056063748744609,0.998419475690512,"Not Significant"
"MPIG6B",0.236266811099252,0.721930723759841,-0.0114329220774044,0.998419475690512,"Not Significant"
"EIF2S1",-0.1742361919749,0.721930723759841,0.432075210284499,0.998419475690512,"Not Significant"
"RPIA",-0.182184368083946,0.722100055889185,0.299327057746301,0.998419475690512,"Not Significant"
"ERP44",0.132939075762099,0.72338837626415,-0.176123828600334,0.998419475690512,"Not Significant"
"ZBTB7A",0.128216338057219,0.726664943914002,-0.0119525889036859,0.998419475690512,"Not Significant"
"NDUFB4",0.218943841502122,0.72673116037162,-0.0555034703293343,0.998419475690512,"Not Significant"
"CNDP1",-0.364252221193344,0.726837660309713,0.00482106403879185,0.998419475690512,"Not Significant"
"SLC25A38",-0.221967108950206,0.726894613686939,0.0424030466171535,0.998419475690512,"Not Significant"
"STIM1",-0.102712411710675,0.727307211465058,0.0208089315954567,0.998419475690512,"Not Significant"
"COA3",-0.246213098471222,0.727751391596664,0.0312642707120554,0.998419475690512,"Not Significant"
"TERF1",0.17142717728107,0.727797160215183,-0.0354734995817305,0.998419475690512,"Not Significant"
"LTBR",-0.106062324747552,0.727797160215183,0.191693801463194,0.844219646885179,"Not Significant"
"PIK3C2A",-0.164510669457121,0.728011451855814,0.0235048583373081,0.998419475690512,"Not Significant"
"ARL11",-0.227612333801328,0.728249449128279,0.108589917919953,0.998419475690512,"Not Significant"
"GID8",-0.142058745166713,0.728249449128279,0.0930131010256759,0.998419475690512,"Not Significant"
"NREP",0.224333056819627,0.728367701333914,-0.0963916280395303,0.998419475690512,"Not Significant"
"LAIR1",0.197162859691697,0.728613421725699,-0.00237684070326839,0.998419475690512,"Not Significant"
"FUT3",-0.274439194570511,0.729255867958404,0.36598496313697,0.998419475690512,"Not Significant"
"TGFBR1",0.167460028571756,0.729473246384416,-0.0251907287813869,0.998419475690512,"Not Significant"
"SNX4",0.16918500290404,0.730360621309156,-0.3170588526118,0.565795148183683,"Not Significant"
"SLC27A2",-0.253938974373698,0.731379182851965,0.147533202987651,0.998419475690512,"Not Significant"
"GLA",0.197187139632086,0.731972008101507,-0.13908408572954,0.595628154734049,"Not Significant"
"EEF1G",-0.160018450927701,0.732263309091732,0.143702366642115,0.998419475690512,"Not Significant"
"PTPRH",0.253117892601415,0.732263309091732,-0.028653662685011,0.998419475690512,"Not Significant"
"NXT1",-0.183706753102949,0.734120272952406,0.631741155111251,0.16599366427197,"Not Significant"
"DERL1",0.170020473373868,0.735190540688176,-0.127622900688996,0.998419475690512,"Not Significant"
"CRAT",-0.174384528047866,0.735215950321685,0.139786774180977,0.998419475690512,"Not Significant"
"MAP2K3",0.143390827260974,0.73594021773152,-0.00101499303171251,0.998419475690512,"Not Significant"
"SMIM3",0.166646301888987,0.736331894694185,-0.00509270160472873,0.998419475690512,"Not Significant"
"USP1",0.155679913644575,0.739596376737295,-0.100551473303072,0.844219646885179,"Not Significant"
"DDX23",0.111974621405486,0.739600334250119,-0.00243742824459228,0.998419475690512,"Not Significant"
"DIAPH1",-0.101094404369624,0.739600334250119,0.0515629421085155,0.998419475690512,"Not Significant"
"PPFIA1",-0.0949027716302989,0.740647450995024,0.118211795078032,0.998419475690512,"Not Significant"
"ESRRA",-0.145937640046343,0.740647450995024,0.109084171750614,0.967173265821445,"Not Significant"
"IFNGR2",0.165795503109625,0.740647450995024,-0.0124142164545412,0.998419475690512,"Not Significant"
"CTDSPL",-0.255060067591153,0.741786314872826,0.0348009609135989,0.998419475690512,"Not Significant"
"RIOX2",-0.220528683188591,0.742134562582483,0.322859184120503,0.993246420374571,"Not Significant"
"CBL",-0.126636385639213,0.742549086525508,0.109312763742313,0.998419475690512,"Not Significant"
"XXYLT1",0.248841898162752,0.742549086525508,-0.0128154379985258,0.998419475690512,"Not Significant"
"AGO2",-0.132632837309133,0.743653323323494,0.128742816510718,0.998419475690512,"Not Significant"
"XBP1",0.1332710216493,0.744165262345879,-0.00830139596118705,0.998419475690512,"Not Significant"
"EXOG",-0.217056868845584,0.744361118665093,0.171228184595506,0.998419475690512,"Not Significant"
"CAPG",0.145060883758615,0.744457794546467,-0.0175891819572601,0.998419475690512,"Not Significant"
"C4B",-0.240299301521611,0.745083289939489,0.521970416007939,0.84343372662366,"Not Significant"
"POLE3",-0.166142777175429,0.745748113587939,0.123575008133478,0.998419475690512,"Not Significant"
"BIN3",0.121303117805404,0.749573780994925,-0.219482672454225,0.255879197216916,"Not Significant"
"FOLR3",0.307729486847136,0.749573780994925,-0.0579940088236595,0.998419475690512,"Not Significant"
"TNKS",0.151976288905036,0.749573780994925,-0.00697494565481146,0.998419475690512,"Not Significant"
"VHL",0.138985600970057,0.75011989526374,-0.0113857632565764,0.998419475690512,"Not Significant"
"PUDP",0.17803354968729,0.750158284834205,-0.219155311154238,0.998419475690512,"Not Significant"
"PDLIM4",-0.246018900844177,0.750490272173612,0.0113856827526961,0.998419475690512,"Not Significant"
"TADA3",-0.0940633651605858,0.751129153269993,0.169719464336232,0.832343405187712,"Not Significant"
"SUGT1",-0.128939738768993,0.751242746714792,0.14327757603754,0.998419475690512,"Not Significant"
"SPAST",0.114460787915871,0.751534542197252,-0.148082244648551,0.712538158465916,"Not Significant"
"HERC1",-0.0996428681888505,0.752188325116084,0.221046690211895,0.934081246389468,"Not Significant"
"ASAP3",-0.242604153610547,0.75354116967518,0.0445059172735999,0.998419475690512,"Not Significant"
"TIMP2",-0.13286311806189,0.756417857675581,0.319906983864739,0.998332351349598,"Not Significant"
"ACADM",-0.12854329097707,0.756785026191954,0.492683906356132,0.954918486558191,"Not Significant"
"TADA2A",-0.215355034769522,0.756785026191954,0.0128650146276659,0.998419475690512,"Not Significant"
"AAGAB",-0.133872775796974,0.757765720095438,0.195811844864774,0.998419475690512,"Not Significant"
"RPS3",-0.132336937556157,0.760337611764002,0.251052163857985,0.998419475690512,"Not Significant"
"PRDX3",-0.10402983263985,0.760546068959354,0.0950453335333454,0.998419475690512,"Not Significant"
"MXRA7",0.162062841392076,0.762461517297566,-0.027429278856125,0.998419475690512,"Not Significant"
"RAPGEF1",-0.106199256550076,0.762461517297566,0.0156951917665896,0.998419475690512,"Not Significant"
"RND1",0.239190793984866,0.762580388737695,-0.0404759068053621,0.998419475690512,"Not Significant"
"ST3GAL1",0.100084889936972,0.762581303475805,-0.0966746511141765,0.712002983900469,"Not Significant"
"PFKFB3",-0.185445617094444,0.762599223606346,0.305069609815895,0.998419475690512,"Not Significant"
"ARPP19",0.114353813269479,0.762599223606346,-0.056414421172402,0.998419475690512,"Not Significant"
"UBE2C",0.224928404221601,0.762786718420582,-0.040024244235632,0.998419475690512,"Not Significant"
"PLCD3",-0.264671008946152,0.762786718420582,0.248352382598423,0.998419475690512,"Not Significant"
"CFH",-0.218022758174391,0.763344886449194,0.308151188840486,0.998419475690512,"Not Significant"
"TIRAP",-0.183080035870269,0.763625513206772,0.00718698266795114,0.998419475690512,"Not Significant"
"NUDC",-0.150732956468094,0.763651960740156,0.00980531036915041,0.998419475690512,"Not Significant"
"NDRG3",0.122580002515602,0.763677844142412,-0.0838377719679188,0.998419475690512,"Not Significant"
"ADAT1",0.165177638495205,0.764067572796919,-0.049035122093736,0.998419475690512,"Not Significant"
"LSM12",-0.0996937176290375,0.764759458466241,0.126608166309815,0.998197234976641,"Not Significant"
"PDK1",0.15166098913442,0.765380790555762,-0.019283368765401,0.998419475690512,"Not Significant"
