"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING","REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",25,0.629877903213285,1.87937036404739,0.0013238940672037,0.0103717257990869,0.0103717257990869,1753,"tags=36%, list=13%, signal=32%","SOCS1/STAT1/JAK2/UBE2D1/SOCS3/CSF3R/CSF3/HCK/LYN",0.45505986738723
"REACTOME_SIGNALING_BY_RETINOIC_ACID","REACTOME_SIGNALING_BY_RETINOIC_ACID",27,-0.6040721464184,-1.87833435773975,0.000493939923431332,0.0045464924770384,0.0045464924770384,2859,"tags=44%, list=21%, signal=35%","DLD/PDHA1/RDH11/ALDH1A3/DLAT/PDK2/DHRS3/DHRS4/FABP5/ALDH1A1/PDK4/AKR1C3",0.477270815362862
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",63,0.520331101058534,1.8769586522879,0.000451326673094703,0.00418596876190889,0.00418596876190889,1849,"tags=33%, list=13%, signal=29%","H3C12/H4C14/H4C9/H3C11/H4C6/H3C13/H3C10/H4C13/H3C1/H4C1/H3C14/H3C15/H4C8/EZH2/H3C3/H3C2/RELA/H4C2/H3C7/H3C4/NFKB2",0.49849310876659
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS","REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",11,-0.75268341509266,-1.87091346437617,0.00226494486024093,0.0161876941481925,0.0161876941481925,1158,"tags=55%, list=8%, signal=50%","COL1A1/COLEC12/SCGB3A2/APOE/MSR1/MARCO",0.431707695803346
"REACTOME_INTERLEUKIN_10_SIGNALING","REACTOME_INTERLEUKIN_10_SIGNALING",40,0.581016360005704,1.87032825772268,0.000409036720220138,0.00385014039556886,0.00385014039556886,2494,"tags=52%, list=18%, signal=43%","CXCL10/CCL5/CCL3L3/CCR5/CCL4/CCL3/IL1RN/CCR1/CCR2/CCL2/IL6/CSF1/TNF/ICAM1/PTAFR/CSF3/IL10RB/IL10RA/IL1R2/CD80/IL10",0.49849310876659
"REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND","REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND",26,-0.601352759792297,-1.86865819733309,0.00146889862568281,0.0112956444949659,0.0112956444949659,2278,"tags=50%, list=16%, signal=42%","MYH11/ALDH1A3/KRT18/KRT8/ITGA6/TFAP2A/MFGE8/CDH1/ERBB2/EGFR/KRT14/ALDH1A1/MME",0.45505986738723
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING","REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING",18,0.689033457791246,1.86655747689502,0.00166656927671826,0.0123645305543761,0.0123645305543761,1859,"tags=44%, list=13%, signal=39%","SOCS1/STAT1/PRLR/CISH/JAK2/SOCS3/LYN/PTPN1",0.45505986738723
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER","REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",33,0.597637314863574,1.86577874755717,0.000611146791139868,0.00550032112025881,0.00550032112025881,2213,"tags=36%, list=16%, signal=31%","GZMB/PRF1/ZAP70/MOV10/IRF4/ICOS/BCL2A1/CUL1/CCNB1/IL10RA/JUNB/ZC3HC1",0.477270815362862
"REACTOME_PYROPTOSIS","REACTOME_PYROPTOSIS",24,0.634130473904545,1.86510033344307,0.00147961805216878,0.0113065153043086,0.0113065153043086,1226,"tags=33%, list=9%, signal=30%","GZMB/IRF1/IRF2/CASP5/CASP1/GSDMD/CHMP2B/CASP3",0.45505986738723
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",13,0.749325882529678,1.85122622484086,0.000834084901039414,0.00713671235748513,0.00713671235748513,1122,"tags=46%, list=8%, signal=42%","STAT2/STAT1/STAT4/JAK2/JAK3/SOCS3",0.477270815362862
"REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",187,0.435609258711751,1.85045774224372,1.92926208246859e-06,3.04422523402512e-05,3.04422523402512e-05,2738,"tags=33%, list=20%, signal=27%","H2AC19/H3C12/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/EZH2/ADAM19/H3C3/H3C2/ACTA2/H2AC6/KLF4/H2BC4/H4C2/H3-3B/CTSS/H2BC5/H3C7/H3C4/JUP/SRC/CBLL1/H2BC21/KLF9/PSMA5/H3-3A/H4C3/TGIF2/PSMA1/SIRT1/ACTB/PSMA2/FURIN/PSMB3/TCF3",0.627256739718528
"REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY","REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY",30,0.591432923200102,1.84818548591287,0.0025575237496134,0.0176736473810126,0.0176736473810126,2103,"tags=43%, list=15%, signal=37%","RBCK1/TRAF1/BIRC3/RIPK1/RNF31/CYLD/TNF/XIAP/TNFAIP3/BIRC2/OTUD1/OPTN/TAB2",0.431707695803346
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY","REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY",10,-0.76974617329958,-1.84442190344964,0.00257940934723939,0.0176736473810126,0.0176736473810126,1713,"tags=70%, list=12%, signal=61%","ITGA6/LAMB3/ITGB4/CD151/LAMC2/KRT14/DST",0.431707695803346
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",14,-0.692842314444101,-1.84351889741584,0.00389325133290374,0.0252957239009521,0.0252957239009521,2506,"tags=71%, list=18%, signal=59%","LAMC1/PTK2/LAMA5/LAMB2/LAMB3/COL1A1/ITGA3/LAMB1/LAMC2/FN1",0.431707695803346
"REACTOME_INTERLEUKIN_1_SIGNALING","REACTOME_INTERLEUKIN_1_SIGNALING",99,0.473098367671687,1.84205501213975,0.000116212007084928,0.00127205034782151,0.00127205034782151,4153,"tags=46%, list=30%, signal=33%","USP18/MAP2K6/TIFA/NLRC5/IL1RN/PSMA4/S100A12/IRAK2/N4BP1/RELA/NFKBIA/RIPK2/CUL1/NFKB2/PELI1/TAB2/IL1R2/PSMA5/NFKBIB/PSMA1/NOD1/PSMA2/PSMB3/CASP8/TAB3/PSMB7/PSMC6/TRAF6/RBX1/PSMA3/UBC/TRAF2/TNIP2/IKBKB/NOD2/IRAK3/NKIRAS2/IL1B/PSMD13/AGER/PSMC3/ADRM1/MYD88/PSMD6/PSMB4/CHUK",0.538434096309916
"REACTOME_SIGNALING_BY_WNT","REACTOME_SIGNALING_BY_WNT",231,0.417413958432855,1.83655694076455,2.54454785247916e-06,3.91345017817997e-05,3.91345017817997e-05,1845,"tags=25%, list=13%, signal=22%","H2AC19/H3C12/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/GNB4/H2BC6/H3C1/H2BC12/H2BC10/FRAT1/H2BC14/H2BC11/H4C1/H3C14/H3C15/PRICKLE1/H2BC8/H2BC9/H2BC15/RUNX3/H4C8/GNG5/H3C3/H3C2/LEF1/XIAP/GNG2/TCF7/TNKS2/FRAT2/H2AC6/TLE4/H2BC4/H4C2/TCF4/CUL1/H3-3B/PRKCB/H2BC5/GNG10/CSNK1G2/H3C7/H3C4",0.627256739718528
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND","REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",14,0.712144619903764,1.83290970592813,0.00228304865156041,0.0162216614716135,0.0162216614716135,1501,"tags=43%, list=11%, signal=38%","TNFSF10/FAS/LY96/RIPK1/CFLAR/TICAM1",0.431707695803346
"REACTOME_ECM_PROTEOGLYCANS","REACTOME_ECM_PROTEOGLYCANS",25,-0.594015634119109,-1.83287328673017,0.00275376468041963,0.0184852159486732,0.0184852159486732,3328,"tags=72%, list=24%, signal=55%","COL4A2/APP/ITGAV/SERPINE1/COL9A2/LAMC1/DCN/VCAN/LAMA5/LAMB2/COL1A1/TNC/TNXB/LAMB1/HSPG2/ITGB5/SPARC/FN1",0.431707695803346
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES","REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",37,-0.539154199518132,-1.83123564530471,0.00111768513047008,0.0089341278521128,0.0089341278521128,2307,"tags=35%, list=17%, signal=29%","DLG3/LIN7C/HOMER2/STX1A/PPFIBP1/STXBP1/DLG4/EPB41L2/PTPRF/SHANK2/LRFN4/NRXN1/EPB41L1",0.45505986738723
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS","REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",12,0.731556273732206,1.8310776928546,0.00398303781666884,0.0256052431071568,0.0256052431071568,2385,"tags=50%, list=17%, signal=41%","EIF2AK2/IKBKE/RELA/NFKBIA/NFKB2/PIAS4",0.407017918923954
"REACTOME_BIOLOGICAL_OXIDATIONS","REACTOME_BIOLOGICAL_OXIDATIONS",95,-0.448076138747662,-1.83001606968461,0.000164193444863908,0.00170508577358674,0.00170508577358674,2364,"tags=34%, list=17%, signal=28%","MGST1/CYP2C9/POR/CYB5R3/FDX1/SLC35D2/ADH5/CYP3A5/AHCY/TPST1/ACY1/GSTM2/FDXR/CYP4F12/MTR/BPHL/UGDH/GSTP1/MGST3/ALDH3A1/ABHD14B/AKR7A2/CYP4B1/CYP2F1/CYP2B6/ALDH2/EPHX1/ALDH1A1/CES1/CYP27A1/AOC3/GSTA1",0.518848077743792
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",104,0.468817060029289,1.82927908868132,8.37288835372313e-05,0.000959722580167321,0.000959722580167321,3842,"tags=48%, list=28%, signal=35%","USP18/IRF7/MAP2K6/TIFA/NLRC5/BIRC3/S100A12/LY96/RIPK1/UBE2D1/IRAK2/N4BP1/IKBKE/MAPK14/RELA/NFKBIA/TICAM1/BIRC2/RIPK2/TANK/TRAF3/MEF2A/IRF3/CUL1/OPTN/NFKB2/RIPK3/TAB2/NFKBIB/UBE2D3/NOD1/CREB1/TBK1/DUSP6/CASP8/TAB3/DUSP3/TRAF6/PPP2R5D/DUSP4/UBC/TRAF2/FADD/TNIP2/IKBKB/FOS/NOD2/MAPKAPK2/CD14/NKIRAS2",0.538434096309916
"REACTOME_MET_PROMOTES_CELL_MOTILITY","REACTOME_MET_PROMOTES_CELL_MOTILITY",24,-0.593281028485678,-1.82826150689645,0.00448678641549467,0.0283929452855522,0.0283929452855522,2506,"tags=50%, list=18%, signal=41%","LAMC1/PTK2/LAMA5/LAMB2/GAB1/DOCK7/LAMB3/COL1A1/ITGA3/LAMB1/LAMC2/FN1",0.407017918923954
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",21,-0.614381101635834,-1.8278432234865,0.00373338590549057,0.0243874401890916,0.0243874401890916,2506,"tags=57%, list=18%, signal=47%","LAMC1/CD74/LAMA5/LAMB2/LAMB3/COL1A1/CA2/YAP1/LAMB1/LAMC2/PROM1/FN1",0.431707695803346
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",70,0.498590629861279,1.82661164938327,0.000252034088148367,0.00255184514250222,0.00255184514250222,2385,"tags=39%, list=17%, signal=32%","H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/H4C13/H2BC6/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/H2BC4/H4C2/H2BC5/H2BC21/BABAM2/H4C3/UBXN1/PIAS4",0.49849310876659
"REACTOME_PKR_MEDIATED_SIGNALING","REACTOME_PKR_MEDIATED_SIGNALING",58,0.506746456658483,1.82617603448566,0.00134753537239267,0.0104283788373063,0.0104283788373063,1274,"tags=17%, list=9%, signal=16%","ISG15/HERC5/MAP2K6/STAT1/EIF2AK2/UBE2L6/ADAR/SPHK1/TRIM25/FANCA",0.45505986738723
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES","REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",31,0.58433725275999,1.81237693965652,0.00257332724302086,0.0176736473810126,0.0176736473810126,3664,"tags=52%, list=26%, signal=38%","IFIH1/VCPIP1/RIPK1/TRIM25/UBE2D1/TNFAIP3/RIPK2/TRAF3/OTUD5/NOD1/TNIP3/TRAF6/UBC/TNIP1/TNIP2/NOD2",0.431707695803346
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS",18,-0.638268464096654,-1.81086336458566,0.00720610445108149,0.0422967000389566,0.0422967000389566,2278,"tags=50%, list=16%, signal=42%","MYH11/ALDH1A3/ITGA6/CDH1/ERBB2/EGFR/KRT14/ALDH1A1/MME",0.407017918923954
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",56,0.517059962021741,1.80589919182314,0.000346131422905096,0.00332915834601644,0.00332915834601644,2902,"tags=48%, list=21%, signal=38%","GGT5/PRKX/CD247/FCGR1A/GNB4/RHBDF2/CD3G/IL6/GNG5/GNG2/CYSLTR1/MAPK14/FCGR2A/HCK/LYN/GNG10/SRC/ADCY3/GGT1/ADCY7/PLCG1/IL10/CREB1/GNAI3/FURIN/ITPR2/GNB1",0.49849310876659
"REACTOME_SIGNALING_BY_CSF3_G_CSF","REACTOME_SIGNALING_BY_CSF3_G_CSF",30,0.577875171152267,1.80581848270169,0.00434792477054482,0.0276582649016333,0.0276582649016333,2416,"tags=37%, list=17%, signal=30%","SOCS1/STAT1/JAK2/UBE2D1/SOCS3/CSF3R/CSF3/HCK/LYN/GRB2/UBE2D3",0.407017918923954
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",54,0.5116190829024,1.79847401332596,0.00122714786796757,0.00974499777503659,0.00974499777503659,3664,"tags=52%, list=26%, signal=38%","MAP2K6/AIM2/BIRC3/MEFV/CASP1/IRAK2/CYLD/MAPK14/RELA/TNFAIP3/TXNIP/BIRC2/RIPK2/NFKB2/TAB2/NLRC4/CASP4/NOD1/BCL2L1/CASP8/TAB3/TRAF6/UBC/TXN/P2RX7/IKBKB/PANX1/NOD2",0.45505986738723
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",58,0.498988290180933,1.79821771823758,0.00187867260257123,0.0136681868989464,0.0136681868989464,864,"tags=26%, list=6%, signal=24%","CXCL10/CXCL11/CXCL9/CCL5/CCL3L3/CCR5/CCL4/CCL3/CCR1/CXCR6/CCL7/CCR2/CCL2/EDN1/CCR7",0.45505986738723
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING","REACTOME_PLASMA_LIPOPROTEIN_REMODELING",18,-0.631252552230313,-1.7909581703256,0.00897445364234922,0.0492609379970375,0.0492609379970375,383,"tags=28%, list=3%, signal=27%","PCSK6/APOE/PCSK5/LPL/APOC2",0.380730400722792
"REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH",199,0.416938664226378,1.7883584529021,6.06561552005871e-06,8.67026218455451e-05,8.67026218455451e-05,2784,"tags=33%, list=20%, signal=27%","H2AC19/GZMB/H3C12/STAT1/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/H3C3/DLL1/H3C2/ACTA2/H2AC6/TLE4/H2BC4/NOTCH2NLB/H4C2/CUL1/H3-3B/H2BC5/H3C7/H3C4/H2BC21/SMAD3/NOTCH2/ST3GAL4/PSMA5/H3-3A/H4C3/E2F3/MDK/PSMA1/CREB1/SIRT6/PSMA2/FURIN/PSMB3/EP300/HDAC4",0.610526878385931
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",89,-0.445422600734579,-1.78761969934169,0.000169382098324198,0.00174406143613476,0.00174406143613476,3345,"tags=40%, list=24%, signal=31%","MRPL32/MRPL12/NDUFA2/APP/MT-CO1/ACAD8/HSPD1/DLD/STARD7/MT-ND6/PDHA1/AFG3L2/MT-ND5/CS/MT-ND2/SPG7/TIMM9/ACO2/BDH1/PCCB/MRPS2/LONP1/ECH1/FECH/ATP5F1A/NDUFV3/NADK2/ALDH18A1/SUCLG2/FH/ACAT1/IARS2/HADH/OXSM/ACOT2/ALDH2",0.518848077743792
"REACTOME_INTERLEUKIN_27_SIGNALING","REACTOME_INTERLEUKIN_27_SIGNALING",11,0.746047873354426,1.78453787381053,0.00397151712131456,0.0256052431071568,0.0256052431071568,707,"tags=36%, list=5%, signal=35%","IL27/EBI3/STAT1/JAK2",0.407017918923954
"REACTOME_CHROMOSOME_MAINTENANCE","REACTOME_CHROMOSOME_MAINTENANCE",116,0.451377548229684,1.78387918402303,0.00011990309827609,0.00130073450362009,0.00130073450362009,1806,"tags=28%, list=13%, signal=25%","H2AC19/CCNA1/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H2AC14/H2BC3/H4C6/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/CENPI/H2BC9/H2BC15/H4C8/CENPU/H2AC6/H2BC4/H4C2/H3-3B/CENPH/H2BC5/BLM",0.538434096309916
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",124,0.43903385401644,1.78233871160753,9.76537633534637e-05,0.00107863020431326,0.00107863020431326,4083,"tags=45%, list=29%, signal=32%","USP18/MAP2K6/TIFA/NLRC5/IL1RN/PSMA4/CASP1/S100A12/IRAK2/GSDMD/N4BP1/RELA/NFKBIA/RIPK2/CUL1/NFKB2/IL18BP/PELI1/SMAD3/IL18RAP/IL18R1/TAB2/IL1R2/IL1RL1/PSMA5/NFKBIB/PSMA1/NOD1/TBK1/PSMA2/PSMB3/CASP8/TAB3/PSMB7/PTPN7/PSMC6/TRAF6/PTPN6/RBX1/PSMA3/UBC/TRAF2/TNIP2/IKBKB/NOD2/PTPN12/IRAK3/NKIRAS2/IL1B/PSMD13/AGER/PSMC3/ADRM1/MYD88/PSMD6/PSMB4",0.538434096309916
"REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN","REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN",10,0.750707256939425,1.78071776565334,0.00749383080230961,0.0433929436358923,0.0433929436358923,1944,"tags=50%, list=14%, signal=43%","PARP14/PARP9/PARP10/PARP8/PARP4",0.407017918923954
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION","REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",15,0.674825585085147,1.78020122140626,0.00558902698701443,0.0339533389461126,0.0339533389461126,3316,"tags=73%, list=24%, signal=56%","IFIH1/IRF7/TRIM25/IKBKE/TANK/IRF3/SIKE1/TBK1/EP300/TRAF6/TRAF2",0.407017918923954
"REACTOME_RRNA_PROCESSING","REACTOME_RRNA_PROCESSING",193,-0.398514309586537,-1.77653809659508,3.81725679053743e-06,5.58791204879877e-05,5.58791204879877e-05,4843,"tags=51%, list=35%, signal=34%","FAU/RPS18/EXOSC1/RPL35/PRORP/RPL37A/RPL27A/RPL12/RPL13/RPL18A/RIOK2/SENP3/RPS8/DCAF13/MRM2/RPL13A/RPLP2/RPL32/RPS29/RPS20/RPL31/RPL7/RPS24/TRMT112/MRM3/NOP58/PWP2/UBA52/WDR46/RPL8/RPUSD3/RPS6/RPS5/RPL7A/RPLP0/FBL/RPL3/RPL15/NOP2/RPL26L1/NOP56/NOC4L/BUD23/BYSL/NGRN/RPL9/DDX47/EXOSC7/RPS4X/RPLP1/FTSJ3/WDR75/WDR18/NOP14/RPL6/RPS23/RPL5/RPL10A/DIMT1/WDR43/WDR36/PELP1/EXOSC10/TBL3/ELAC2/RPL22/NAT10/RRP1/NOL11/RPUSD4/GNL3/PDCD11/MPHOSPH10/NOL9/TSR1/RPP38/SNU13/NOL6/EXOSC8/TFB1M/RPL4/UTP3/IMP3/RPP30/HEATR1/LTV1/IMP4/NHP2/PNO1/EXOSC2/GAR1/RBM28/NOB1/MPHOSPH6/EMG1/CSNK1E/RCL1/EXOSC5",0.610526878385931
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION","REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",43,0.534522692852893,1.77535119842911,0.00183911883220208,0.0134888371750775,0.0134888371750775,3935,"tags=51%, list=28%, signal=37%","USP18/TIFA/NLRC5/S100A12/IRAK2/N4BP1/RELA/NFKBIA/RIPK2/NFKB2/TAB2/NFKBIB/NOD1/CASP8/TAB3/TRAF6/UBC/TRAF2/IKBKB/NOD2/NKIRAS2/AGER",0.45505986738723
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY","REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",22,0.622423000967199,1.77373769194262,0.00431610054300969,0.0276003271566146,0.0276003271566146,3887,"tags=64%, list=28%, signal=46%","TNFSF10/FAS/LY96/RIPK1/CASP3/CFLAR/TICAM1/UNC5A/DAPK2/CASP8/TRAF2/FADD/CD14/DAPK3",0.407017918923954
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",17,0.656013668349469,1.77059923310332,0.0121856762844106,0.0640934921452767,0.0640934921452767,1950,"tags=53%, list=14%, signal=46%","TNFRSF6B/TNFSF13B/CD27/TNFRSF4/TNFSF9/TNFRSF13B/TNFRSF25/TNFRSF18/TNFSF14",0.380730400722792
"REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1","REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1",16,0.665357900280684,1.7692991217855,0.00521429141986968,0.0323232860976615,0.0323232860976615,2392,"tags=50%, list=17%, signal=41%","ZBP1/RIPK1/RELA/NFKBIA/TICAM1/NFKB2/RIPK3/NFKBIB",0.407017918923954
"REACTOME_INTERLEUKIN_35_SIGNALLING","REACTOME_INTERLEUKIN_35_SIGNALLING",11,0.738858226392546,1.76734032153401,0.00520410725694024,0.0323232860976615,0.0323232860976615,1212,"tags=45%, list=9%, signal=42%","EBI3/STAT1/STAT4/JAK2/IL12RB2",0.407017918923954
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE",16,0.662958832921287,1.76291959616433,0.00563820856322792,0.0340817084792136,0.0340817084792136,1748,"tags=50%, list=13%, signal=44%","IRF7/LY96/IKBKE/TICAM1/TANK/TRAF3/IRF3/OPTN",0.407017918923954
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM","REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",11,-0.708404453070544,-1.76085111336027,0.00773660878097156,0.0441313599477955,0.0441313599477955,2154,"tags=55%, list=15%, signal=46%","ACACA/PCCA/PCCB/BTD/PC/ACACB",0.407017918923954
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",101,0.450151631342075,1.76032542086702,0.000323179528833738,0.00314130502026393,0.00314130502026393,1732,"tags=22%, list=12%, signal=19%","ISG15/IFIH1/IRF7/STAT2/STAT1/TLR8/TLR1/TRIM25/IRAK2/HLA-E/HLA-F/IKBKE/HLA-A/RIPK2/B2M/TRAF3/IRF3/HLA-B/SIKE1/SEC24A/IL17RA/HLA-C",0.49849310876659
"REACTOME_DECTIN_2_FAMILY","REACTOME_DECTIN_2_FAMILY",17,0.652041192824952,1.75987741059171,0.0123610067528764,0.0647354448480382,0.0647354448480382,2500,"tags=53%, list=18%, signal=43%","CLEC4D/CLEC4A/CLEC4E/FCER1G/MUC1/LYN/MUC5AC/MUC13/CLEC10A",0.380730400722792
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION","REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",25,-0.568739813293584,-1.75488312261608,0.00533448793069251,0.0329005220090934,0.0329005220090934,2906,"tags=44%, list=21%, signal=35%","ACADVL/MCAT/ACOT7/PCCA/MECR/PCCB/ACBD6/ACAA2/HADH/ACOT2/ACSF2",0.407017918923954
"REACTOME_COLLAGEN_FORMATION","REACTOME_COLLAGEN_FORMATION",37,-0.516258041633298,-1.75346891271373,0.0030866567872485,0.0204933770300925,0.0204933770300925,1858,"tags=38%, list=13%, signal=33%","SERPINH1/ITGA6/CRTAP/LAMB3/COL1A1/PLOD3/ITGB4/CD151/COL16A1/P4HA2/LAMC2/COL28A1/DST/PCOLCE2",0.431707695803346
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",152,-0.40367195652809,-1.75328777613412,4.77024541445507e-05,0.00057384635431316,0.00057384635431316,1927,"tags=30%, list=14%, signal=26%","CTSD/SERPINH1/LAMA5/LAMB2/CAPN5/THBS1/ITGA6/LTBP4/DMD/LTBP3/DDR1/ITGAE/CRTAP/F11R/CAPN13/LAMB3/COL1A1/PLOD3/TNC/MMP19/TNXB/ITGB4/ITGB8/ITGA3/CD151/CDH1/FBLN1/SDC4/LAMB1/A2M/SDC2/COL16A1/ELN/HSPG2/P4HA2/LAMC2/COL28A1/CAPN8/MMP10/ITGB5/DTNA/NRXN1/DST/PCOLCE2/SPARC/FN1",0.557332238758646
