"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity","expected_bg_count","p_val","p_adj"
"P7","Achromobacter xylosoxidans",85698,1,222,"","bacteria",8,0.12509341,NA,NA,98.8375,130.75,4,0.062546705,NA,NA,100,1393.30230758966,0.992535569728625,0.999603885044129
"P7","Rheinheimera sp. F8",1763998,1,67575,"","bacteria",10,0.156366762,1,6,95.2166,237.6,0,0,NA,NA,0,12.1531080231401,0.415921140027982,0.999603885044129
"P7","Actinomyces oris",544580,1,1654,"","bacteria",5,0.078183381,NA,NA,100,92.2,4,0.062546705,NA,NA,60.623,68.679405225311,0.91155346451099,0.999603885044129
"P7","Brevundimonas naejangsanensis",588932,1,41275,"","bacteria",26,0.406553581,2,26,93.998,388.615,0,0,NA,NA,0,110.112691454446,0.775996466461535,0.999603885044129
"P7","Staphylococcus epidermidis",1282,1,1279,"","bacteria",10,0.156366762,NA,NA,100,111.6,2,0.031273352,NA,NA,100,395.204139038893,0.96969546329675,0.999603885044129
"P7","Cupriavidus metallidurans",119219,1,106589,"","bacteria",6,0.093820057,1,6,99.237,262,0,0,NA,NA,0,225.143926980498,0.966382129744821,0.999603885044129
"P7","Enterococcus faecium",1352,1,1350,"","bacteria",6,0.093820057,NA,NA,100,102.333,0,0,NA,NA,0,5.23494199322258,0.293207945060398,0.999603885044129
"P7","Pedosphaera parvula",1032527,1,1032526,"","bacteria",11,0.172003438,NA,NA,98.6182,81,8,0.12509341,NA,NA,99.15,383.935316215062,0.966153892548679,0.999603885044129
"P7","Ralstonia insidiosa",190721,1,48736,"","bacteria",6,0.093820057,NA,NA,98.3,90.3333,0,0,NA,NA,0,18136.2797994996,0.999508519221012,0.999603885044129
"P7","Sorangium cellulosum",56,1,39643,"","bacteria",6,0.093820057,NA,NA,97.8333,74.3333,0,0,NA,NA,0,167.582136088175,0.955534263435061,0.999603885044129
"P7","Rhizobacter gummiphilus",946333,1,212743,"","bacteria",6,0.093820057,NA,NA,97.95,118.667,0,0,NA,NA,0,384.798355199759,0.979834819194438,0.999603885044129
"P7","Paucibacter sp. KCTC 42545",1768242,1,318147,"","bacteria",8,0.12509341,NA,NA,96.8875,95.875,0,0,NA,NA,0,557.170438468128,0.981990056690155,0.999603885044129
"P7","Blastococcus saxobsidens",138336,1,38501,"","bacteria",6,0.093820057,NA,NA,92.8667,77.6667,0,0,NA,NA,0,231.591311064186,0.967271930510496,0.999603885044129
"P7","Modestobacter marinus",477641,1,88138,"","bacteria",23,0.359643553,2,14,96.8899,236.522,6,0.093820057,1,6,96.667,1628.20699920698,0.983476897222434,0.999603885044129
"P7","Micrococcus luteus",1270,1,1269,"","bacteria",353,5.519746698,6,328,98.7428,810.703,10,0.156366762,NA,NA,100,312.917709591039,0.321875036628351,0.999603885044129
"P144","Staphylococcus aureus",1280,1,1279,"","bacteria",392058,11704.28312,761,322379,99.3416,350.099,397745,11874.05968,767,356811,95.7038,2121.16269728257,2.24175985583752e-78,9.14718084033703e-78
"P144","Staphylococcus caprae",29380,1,1279,"","bacteria",19,0.567215512,NA,NA,95.9579,127.947,15039,448.9660046,11,7158,97.4579,80.2520790051301,0.773224178433645,0.999435438270237
"P144","Staphylococcus felis",46127,1,1279,"","bacteria",10,0.29853448,NA,NA,96.48,131.8,4588,136.9676195,3,743,81.5521,0,0,0
"P144","Staphylococcus epidermidis",1282,1,1279,"","bacteria",391,11.67269817,NA,NA,98.9266,133.041,17164,512.4045816,3,17037,89.2382,1773.24624860382,0.794280582483764,0.999435438270237
"P144","Staphylococcus simiae",308354,1,1279,"","bacteria",96,2.865931009,NA,NA,97.8729,143.5,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus simulans",1286,1,1279,"","bacteria",44,1.313551712,NA,NA,96.4023,121.341,159,4.746698234,2,158,97.2227,10.5546839029504,0.0180510097534799,0.0412465572867016
"P144","Staphylococcus argenteus",985002,1,1279,"","bacteria",33,0.985163784,NA,NA,98.7455,127.818,60,1.791206881,2,25,97.3286,0,0,0
"P144","Staphylococcus auricularis",29379,1,1279,"","bacteria",37,1.104577576,NA,NA,97.9297,107.541,0,0,NA,NA,0,418.507246992145,0.907648829279066,0.999435438270237
"P144","Staphylococcus sciuri",1296,1,1279,"","bacteria",289,8.627646475,2,181,97.2659,131.516,4,0.119413792,NA,NA,98.125,79.5144338091216,0.0280577256829437,0.0622445661995402
"P144","Staphylococcus schleiferi",1295,1,1279,"","bacteria",469,14.00126712,4,454,95.7788,135.424,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus lugdunensis",28035,1,1279,"","bacteria",79,2.358422393,NA,NA,96.6443,127.392,211,6.29907753,1,124,91.1024,13.5817716493985,0.00376887970586317,0.00921057767689556
"P144","Staphylococcus pseudintermedius",283734,1,1279,"","bacteria",142,4.239189617,1,50,98.3384,134.669,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus lentus",42858,1,1279,"","bacteria",5,0.14926724,NA,NA,97.78,94,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus saccharolyticus",33028,1,1279,"","bacteria",13,0.388094824,NA,NA,99.5308,140.846,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus condimenti",70255,1,1279,"","bacteria",72,2.149448257,NA,NA,99.4444,93.9583,0,0,NA,NA,0,9.74542551946311,0.000920513036072922,0.00235013663399623
"P144","Staphylococcus chromogenes",46126,1,1279,"","bacteria",8,0.238827584,NA,NA,98.9375,128.375,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus hominis",1290,1,1279,"","bacteria",129,3.851094793,NA,NA,99.3016,137.822,2,0.059706896,NA,NA,95.15,542.729329164659,0.779694187590552,0.999435438270237
"P144","Staphylococcus warneri",1292,1,1279,"","bacteria",97,2.895784457,NA,NA,96.3247,113.485,2,0.059706896,NA,NA,100,2946.03187981094,0.964007998511156,0.999435438270237
"P144","Staphylococcus succinus",61015,1,1279,"","bacteria",31,0.925456888,NA,NA,97.7742,135.032,0,0,NA,NA,0,48.4822175920965,0.515343628967392,0.872777838674104
"P144","Staphylococcus lutrae",155085,1,1279,"","bacteria",17,0.507508616,NA,NA,98.9176,127.882,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus agnetis",985762,1,1279,"","bacteria",9,0.268681032,NA,NA,90.8556,141.444,2,0.059706896,NA,NA,90.3,0,0,0
"P144","Staphylococcus carnosus",1281,1,1279,"","bacteria",17,0.507508616,NA,NA,99.0765,128,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus equorum",246432,1,1279,"","bacteria",23,0.686629304,NA,NA,95.5435,118.217,0,0,NA,NA,0,17.2627356307328,0.258649317564226,0.492511408861881
"P144","Staphylococcus saprophyticus",29385,1,1279,"","bacteria",50,1.4926724,NA,NA,97.094,117.56,0,0,NA,NA,0,19.8387554721105,0.0832817133991168,0.17378878092875
"P144","Staphylococcus xylosus",1288,1,1279,"","bacteria",18,0.537362064,NA,NA,97.0444,104.722,0,0,NA,NA,0,31.3504790195992,0.54527314739894,0.899602268452403
"P144","Staphylococcus pettenkoferi",170573,1,1279,"","bacteria",23,0.686629304,NA,NA,96.7783,112.174,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus pasteuri",45972,1,1279,"","bacteria",48,1.432965504,NA,NA,98.8833,99.75,27,0.806043096,2,8,98.646,1040.65851503901,0.949993489604151,0.999435438270237
"P144","Staphylococcus hyicus",1284,1,1279,"","bacteria",15,0.44780172,NA,NA,93.5733,136.2,0,0,NA,NA,0,0,0,0
"P144","Staphylococcus cohnii",29382,1,1279,"","bacteria",49,1.462818952,NA,NA,98.3388,121.041,3,0.089560344,NA,NA,90.1667,32.5086614989131,0.22032757269273,0.423065969414191
"P144","Staphylococcus haemolyticus",1283,1,1279,"","bacteria",118,3.522706865,NA,NA,98.5695,141.729,11,0.328387928,NA,NA,96.8545,90.6979921412922,0.27084974878507,0.51148072394536
"P144","Staphylococcus capitis",29388,1,1279,"","bacteria",88,2.627103425,NA,NA,97.8761,133.159,3,0.089560344,NA,NA,86.9667,202.730789688214,0.638595363760361,0.999435438270237
"P144","Lactobacillus plantarum",1590,1,1578,"","bacteria",30,0.89560344,NA,NA,96.1133,81.8333,1775,52.98987022,2,1544,81.2723,1328.73016209243,0.974348842399299,0.999435438270237
"P144","Lactobacillus paracasei",1597,1,1578,"","bacteria",19,0.567215512,NA,NA,94.2316,134.895,1213,36.21223244,NA,NA,77.4234,77.0595658243481,0.765297483249136,0.999435438270237
"P144","Lactobacillus acidophilus",1579,1,1578,"","bacteria",1969,58.78143913,2,1965,99.3713,136.149,1,0.029853448,NA,NA,100,0.68690149796404,0,0
"P144","Lactobacillus delbrueckii",1584,1,1578,"","bacteria",535,15.97159469,1,527,98.2954,115.17,0,0,NA,NA,0,36.9421479778943,8.71552254370116e-07,2.47390919408163e-06
"P144","Lactobacillus oris",1632,1,1578,"","bacteria",574,17.13587916,1,574,100,155,0,0,NA,NA,0,13.2803460715132,2.48091373679416e-18,8.21577954865891e-18
"P144","Lactobacillus coryniformis",1610,1,1578,"","bacteria",7,0.208974136,NA,NA,91.4,145.286,0,0,NA,NA,0,4.78470395880854,0.219314500906394,0.422897581916548
"P144","Lactobacillus heilongjiangensis",1074467,1,1578,"","bacteria",22,0.656775856,NA,NA,95.0182,142.5,0,0,NA,NA,0,0,0,0
"P144","Lactobacillus lindneri",53444,1,1578,"","bacteria",7,0.208974136,NA,NA,92.3714,96,0,0,NA,NA,0,0,0,0
"P144","Lactobacillus dextrinicus",51664,1,1578,"","bacteria",7,0.208974136,NA,NA,92.3,86.7143,0,0,NA,NA,0,0,0,0
"P144","Lactobacillus paracollinoides",240427,1,1578,"","bacteria",5,0.14926724,NA,NA,94.92,147.6,0,0,NA,NA,0,41.4945730002915,0.860382131884947,0.999435438270237
"P144","Lactobacillus amylophilus",1603,1,1578,"","bacteria",5,0.14926724,NA,NA,96.88,132.4,0,0,NA,NA,0,0,0,0
"P144","Lactobacillus johnsonii",33959,1,1578,"","bacteria",9,0.268681032,NA,NA,93.5889,123.778,0,0,NA,NA,0,8.58544446112873,0.33072956745275,0.599775445737726
"P144","Lactobacillus fermentum",1613,1,1578,"","bacteria",11,0.328387928,NA,NA,98.4,87,3,0.089560344,NA,NA,98.2667,169.131898764722,0.926739257187621,0.999435438270237
"P144","Lactobacillus reuteri",1598,1,1578,"","bacteria",5,0.14926724,NA,NA,91.58,138.8,5,0.14926724,NA,NA,82.14,31.9636315273477,0.824349721069665,0.999435438270237
"P144","Gemella morbillorum",29391,1,1378,"","bacteria",159453,4760.221846,44,143471,97.9476,321.871,12760,380.9299966,5,12707,96.0573,51.9214249851783,0,0
"P144","Gemella sp. oral taxon 928",1785995,1,1378,"","bacteria",7803,232.9464548,9,7327,99.0521,178.325,0,0,NA,NA,0,0,0,0
"P144","Gemella haemolysans",1379,1,1378,"","bacteria",59,1.761353433,NA,NA,99.4678,121.424,401,11.97123265,7,50,97.7871,1.70448880792239,1.74254865799252e-12,5.41731113403118e-12
"P144","uncultured bacterium",77133,1,-200,"","bacteria",474944,14178.71601,212,425659,99.1618,476.427,43608,1301.849161,36,41567,67.4782,66972.3122474859,0.00096524271364829,0.0024506440007626
"P144","uncultured Bacteroidetes bacterium",152509,1,-200,"","bacteria",1901,56.75140467,1,1789,99.93,153.898,0,0,NA,NA,0,119.874912261285,2.07715709479735e-07,5.97019366240495e-07
"P144","Candidatus Saccharibacteria oral taxon TM7x",1476577,1,-200,"","bacteria",228,6.806586146,5,216,98.9283,733.158,4,0.119413792,NA,NA,86.5,19.4348798248018,1.34431551686364e-05,3.74604994638221e-05
"P144","uncultured marine eukaryote",203449,1,-200,"","eukaryota",5,0.14926724,NA,NA,99.08,117.6,0,0,NA,NA,0,823.978021559534,0.99163144304869,0.999435438270237
"P144","uncultured Flavobacteriia bacterium",212695,1,-200,"","bacteria",5,0.14926724,NA,NA,91.78,112.2,0,0,NA,NA,0,27.2520815875677,0.79850359230259,0.999435438270237
"P144","uncultured eukaryote",100272,1,-200,"","eukaryota",66,1.970327569,1,12,94.474,112.121,2,0.059706896,NA,NA,100,22870.2374107374,0.996511566191277,0.999435438270237
"P144","Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17",1619070,1,-200,"","bacteria",22,0.656775856,1,8,93.1755,155.091,0,0,NA,NA,0,35.8268025403111,0.525778959152016,0.880150125759968
"P144","uncultured cyanobacterium",1211,1,-200,"","bacteria",10,0.29853448,NA,NA,83.18,81.2,0,0,NA,NA,0,469.137840882134,0.974266321729504,0.999435438270237
"P144","uncultured soil bacterium",164851,1,-200,"","bacteria",7,0.208974136,NA,NA,99.6143,126,0,0,NA,NA,0,226.637671197839,0.962059016509102,0.999435438270237
"P144","uncultured gamma proteobacterium",86473,1,-200,"","bacteria",6,0.179120688,NA,NA,91.2167,119.833,0,0,NA,NA,0,59.5190180979449,0.883821893725216,0.999435438270237
"P144","uncultured actinobacterium",152507,1,-200,"","bacteria",27,0.806043096,NA,NA,98.6704,109.667,0,0,NA,NA,0,386.318752942455,0.925101575817945,0.999435438270237
"P144","uncultured fungus",175245,1,-200,"","eukaryota",19,0.567215512,NA,NA,97.1474,73.2105,0,0,NA,NA,0,10149.3617151658,0.9976224542797,0.999435438270237
"P144","Prevotella melaninogenica",28132,1,838,"","bacteria",71827,2144.28361,101,68181,98.1545,743.822,1341,40.03347378,43,463,96.3865,387.779009309779,1.83219263670419e-78,7.54335166643076e-78
"P144","Prevotella jejuni",1177574,1,838,"","bacteria",42510,1269.070075,118,39326,99.2409,303.895,2856,85.26144752,17,2496,49.3945,54.9462715499157,9.38724727098368e-323,4.39718424798709e-322
"P144","Prevotella pallens",60133,1,838,"","bacteria",11224,335.0751005,1,11221,100,828.819,19423,579.8435207,1,19361,98.1956,0,0,0
"P144","Prevotella scopos",589437,1,838,"","bacteria",7664,228.7968255,17,7297,95.5978,223.8,167,4.985525818,10,130,96.9723,39.6449846198304,5.42603961554652e-81,2.27495422413281e-80
"P144","Prevotella fusca",589436,1,838,"","bacteria",7351,219.4526963,15,7151,93.7711,641.027,42,1.253844816,4,26,98.212,162.738397386143,1.06971781692495e-19,3.64821673384107e-19
"P144","Prevotella intermedia",28131,1,838,"","bacteria",12350,368.6900829,11,12086,91.7243,1327.75,101,3.015198249,1,8,96.6563,224.548011291358,7.85288854757729e-24,2.7395191345365e-23
"P144","Prevotella enoeca",76123,1,838,"","bacteria",2997,89.47078369,3,2918,98.4339,370.655,0,0,NA,NA,0,489.610982838252,0.00248626604091138,0.00614174908484596
"P144","Prevotella ruminicola",839,1,838,"","bacteria",2178,65.02080977,1,2160,83.0299,1971.31,3,0.089560344,NA,NA,100,5.34390369395449,3.85036015329112e-158,1.72511234319024e-157
"P144","Prevotella histicola",470565,1,838,"","bacteria",52,1.552379297,NA,NA,99.8942,149.904,1221,36.45106002,13,1022,98.0677,0,0,0
"P144","Prevotella veroralis",28137,1,838,"","bacteria",25,0.7463362,NA,NA,99.488,134.64,871,26.00235322,32,302,98.2018,0,0,0
"P144","Prevotella denticola",28129,1,838,"","bacteria",603,18.00162915,7,404,95.8637,189.08,265,7.911163723,10,125,98.0313,158.417569496308,0.0236365024319382,0.0526921054214428
"P144","Prevotella salivae",228604,1,838,"","bacteria",77,2.298715497,NA,NA,99.8416,138.571,130,3.880948241,1,4,99.1698,0,0,0
"P144","Prevotella nanceiensis",425941,1,838,"","bacteria",14,0.417948272,NA,NA,99.8429,136.143,6,0.179120688,NA,NA,99.6667,0,0,0
"P144","Prevotella sp. oral taxon 299",652716,1,838,"","bacteria",876,26.15162046,3,804,99.1588,799.323,6,0.179120688,NA,NA,100,65.1017261678682,2.18816443754005e-06,6.1727848639247e-06
"P144","Prevotella dentalis",52227,1,838,"","bacteria",21,0.626922408,1,6,93.1356,142.524,2,0.059706896,1,5,51.282,50.6800007971795,0.643850291939305,0.999435438270237
"P144","Jeotgalibaca sp. PTS2502",1903686,1,1470540,"","bacteria",62124,1854.615604,2,62102,95.8556,642.071,0,0,NA,NA,0,30.6911808849348,0,0
"P144","Jeotgalibaca dankookensis",708126,1,1470540,"","bacteria",14341,428.1282979,1,14301,91.083,715.364,0,0,NA,NA,0,20.372074180734,1.54631738315434e-289,7.13805095052053e-289
"P144","Neisseria subflava",28449,1,482,"","bacteria",45734,1365.317591,20,45197,99.7284,1254.17,141,4.209336169,3,15,98.6033,238.548170151471,4.0077657533211e-81,1.71172798996985e-80
"P144","Neisseria meningitidis",487,1,482,"","bacteria",2061,61.52795635,7,1175,99.7298,140.17,46721,1394.782944,14,46230,99.2063,232.984909286484,0.000178346676902666,0.000471123880604152
"P144","Neisseria perflava",33053,1,482,"","bacteria",24457,730.125778,1,24373,99.9986,1545.16,4,0.119413792,NA,NA,96.25,0,0,0
"P144","Neisseria mucosa",488,1,482,"","bacteria",128,3.821241345,1,19,98.7202,164.297,4,0.119413792,NA,NA,98.325,535.200965595222,0.778514249920222,0.999435438270237
"P144","Neisseria gonorrhoeae",485,1,482,"","bacteria",47,1.403112056,NA,NA,98.2085,90.9787,214,6.388637874,1,183,82.2519,9.656237826606,0.00951718331691582,0.0223043732093873
"P144","Neisseria sicca",490,1,482,"","bacteria",545,16.27012917,1,462,99.2158,297.978,20,0.59706896,NA,NA,99.375,354.186193124597,0.215138565222637,0.416603069096378
"P144","Neisseria polysaccharea",489,1,482,"","bacteria",19,0.567215512,NA,NA,91.5737,128.947,4,0.119413792,NA,NA,99,9.74974530689194,0.143271527927095,0.287171439748606
"P144","Neisseria macacae",496,1,482,"","bacteria",9,0.268681032,NA,NA,99.3111,149.111,0,0,NA,NA,0,4.40985980405779,0.130841292832769,0.263411765747029
"P144","Neisseria cinerea",483,1,482,"","bacteria",99,2.955491353,1,4,98.2878,144.838,19,0.567215512,NA,NA,99.2263,55.7693652773802,0.170362011578346,0.337036533728589
"P144","Neisseria lactamica",486,1,482,"","bacteria",15,0.44780172,NA,NA,96.0848,106.533,158,4.716844786,1,87,81.2794,20.8842050145724,0.469036065406073,0.818127793475478
"P144","Neisseria flavescens",484,1,482,"","bacteria",8,0.238827584,NA,NA,97.5107,174.875,159,4.746698234,5,86,77.789,0,0,0
"P144","Neisseria zoodegmatis",326523,1,482,"","bacteria",10,0.29853448,NA,NA,95.56,106,0,0,NA,NA,0,10.1298110642771,0.353062262738367,0.632742957142878
"P144","Neisseria animaloris",326522,1,482,"","bacteria",8,0.238827584,NA,NA,93.4625,105.875,0,0,NA,NA,0,0.778623009514123,0.00064784028595017,0.0016726723767188
"P144","Neisseria elongata",495,1,482,"","bacteria",157,4.686991338,NA,NA,98.9522,122.338,13,0.388094824,NA,NA,100,172.105369389638,0.397542219232591,0.706913596067292
"P144","Neisseria weaveri",28091,1,482,"","bacteria",8,0.238827584,NA,NA,91.775,101.75,0,0,NA,NA,0,6.52280275159343,0.276390573433256,0.519549765393364
"P144","Neisseria sp. 10023",1853278,1,482,"","bacteria",6,0.179120688,NA,NA,92.85,120.833,0,0,NA,NA,0,0,0,0
"P144","Bacillus velezensis",492670,1,1386,"","bacteria",13,0.388094824,NA,NA,93.6154,134.846,29510,880.9752508,1,29490,81.2524,0,0,0
"P144","Bacillus coagulans",1398,1,1386,"","bacteria",31,0.925456888,NA,NA,91.7742,106.903,225,6.717025802,NA,NA,72.6191,25.0378354625084,0.28493419664056,0.531489501488717
"P144","Bacillus anthracis",1392,1,1386,"","bacteria",77,2.298715497,NA,NA,99.5013,91.3766,222,6.627465458,1,173,78.5756,0,0,0
"P144","uncultured Bacillus sp.",83428,1,1386,"","bacteria",131,3.910801689,1,100,98.7191,113.038,0,0,NA,NA,0,0,0,0
"P144","Bacillus mycoides",1405,1,1386,"","bacteria",95,2.836077561,NA,NA,93.0884,106.621,0,0,NA,NA,0,0,0,0
"P144","Bacillus marisflavi",189381,1,1386,"","bacteria",24,0.716482752,NA,NA,96.05,134.833,0,0,NA,NA,0,0,0,0
"P144","Bacillus cereus",1396,1,1386,"","bacteria",121,3.612267209,NA,NA,93.6231,105.24,138,4.119775825,NA,NA,87.1413,146.011724033195,0.431394877164956,0.761187099862489
"P144","Bacillus subtilis",1423,1,1386,"","bacteria",113,3.373439625,1,59,96.2862,109.478,8,0.238827584,NA,NA,80.625,320.274352623792,0.693626651505924,0.999435438270237
"P144","Bacillus atrophaeus",1452,1,1386,"","bacteria",24,0.716482752,NA,NA,94.5875,147.167,0,0,NA,NA,0,4.6720111366056,0.00843131214210967,0.0200682794215839
"P144","Bacillus pseudomycoides",64104,1,1386,"","bacteria",5,0.14926724,NA,NA,91.8,130.4,0,0,NA,NA,0,33.2916454336066,0.830464635485158,0.999435438270237
"P144","Bacillus lentus",1467,1,1386,"","bacteria",5,0.14926724,NA,NA,93.3,149.4,0,0,NA,NA,0,0,0,0
"P144","Bacillus megaterium",1404,1,1386,"","bacteria",123,3.671974105,1,108,98.7346,105.171,3,0.089560344,NA,NA,86.9333,45.6355102830787,0.0699147191177635,0.148609426217758
"P144","Bacillus pumilus",1408,1,1386,"","bacteria",51,1.522525849,NA,NA,93.698,84.1961,1,0.029853448,NA,NA,100,0.199294549581647,1.11070127532517e-40,4.22992069019668e-40
"P144","Bacillus sp. FJAT-22090",1581038,1,1386,"","bacteria",30,0.89560344,NA,NA,96.65,143.533,0,0,NA,NA,0,11.9970156075119,0.0853745221725399,0.17654369517127
"P144","Bacillus circulans",1397,1,1386,"","bacteria",7,0.208974136,NA,NA,95.1286,113.857,0,0,NA,NA,0,2.85489617101835,0.0918790520933055,0.187449673243931
"P144","Bacillus sp. X1(2014)",1565991,1,1386,"","bacteria",29,0.865749992,NA,NA,94.5345,139.828,0,0,NA,NA,0,0.54961624200997,5.34012900516592e-14,1.69474927455613e-13
"P144","Bacillus muralis",264697,1,1386,"","bacteria",7,0.208974136,NA,NA,93.6714,140.143,0,0,NA,NA,0,0.419358506271804,6.48003179583821e-05,0.000175229262171483
"P144","Bacillus thuringiensis",1428,1,1386,"","bacteria",34,1.015017232,NA,NA,96.95,94.2647,0,0,NA,NA,0,3.57766591993872,0.000211596939741792,0.000552570294068565
"P144","Bacillus flexus",86664,1,1386,"","bacteria",38,1.134431024,NA,NA,95.8526,125.132,0,0,NA,NA,0,5.03983977606604,0.000979616735091508,0.00247339694992718
"P144","Bacillus safensis",561879,1,1386,"","bacteria",5,0.14926724,NA,NA,93,111,0,0,NA,NA,0,18.8177156904854,0.725917509131972,0.999435438270237
"P144","Bacillus smithii",1479,1,1386,"","bacteria",7,0.208974136,NA,NA,95.2,149.286,0,0,NA,NA,0,2.40415524287414,0.0632319372735841,0.136306581764283
"P144","Bacillus cytotoxicus",580165,1,1386,"","bacteria",5,0.14926724,NA,NA,94.88,99.6,0,0,NA,NA,0,4.11093398967114,0.270203395013029,0.51148072394536
"P144","Bacillus sp. 1NLA3E",666686,1,1386,"","bacteria",7,0.208974136,NA,NA,98.0714,134.857,0,0,NA,NA,0,1.15119974114882,0.00711290148598723,0.0170188271156867
"P144","Bacillus oceanisediminis",665099,1,1386,"","bacteria",6,0.179120688,NA,NA,100,73,0,0,NA,NA,0,27.4513303199188,0.77126658295125,0.999435438270237
"P144","Arcanobacterium phocae",131112,1,28263,"","bacteria",16811,501.8663145,1,16811,91.795,1560,0,0,NA,NA,0,0.785788791065879,0,0
"P144","Arcanobacterium haemolyticum",28264,1,28263,"","bacteria",50,1.4926724,NA,NA,93.616,80.02,0,0,NA,NA,0,0,0,0
"P144","Haemophilus parainfluenzae",729,1,724,"","bacteria",42962,1282.563833,36,41422,99.3076,764.549,574,17.13587916,13,82,98.7001,380.572257843403,3.9575471748179e-48,1.55913711973429e-47
"P144","Haemophilus pittmaniae",249188,1,724,"","bacteria",2326,69.43912007,3,2281,94.6506,530.568,11,0.328387928,NA,NA,99.4545,9.81854350333754,1.07167765023824e-95,4.70919890537379e-95
"P144","Haemophilus haemolyticus",726,1,724,"","bacteria",358,10.68753439,3,50,99.1761,130.285,558,16.65822399,1,4,94.7661,47.7005946100128,0.000681306838630068,0.00174919789468506
"P144","Haemophilus influenzae",727,1,724,"","bacteria",2175,64.93124942,8,1158,99.0418,236.918,2019,60.27411153,12,1233,88.7558,570.886546579129,0.0234680926688141,0.0525731291649414
"P144","[Haemophilus] ducreyi",730,1,724,"","bacteria",19,0.567215512,NA,NA,97.6263,87.6316,0,0,NA,NA,0,185.071716105459,0.8917850061467,0.999435438270237
"P144","Carnobacterium maltaromaticum",2751,1,2747,"","bacteria",5,0.14926724,NA,NA,88.6616,176,17408,519.688823,1,17396,87.1536,55.868082347445,0.893173573586392,0.999435438270237
"P144","Carnobacterium divergens",2748,1,2747,"","bacteria",47,1.403112056,NA,NA,93.9404,108.872,0,0,NA,NA,0,0.106530550495149,6.10282609248689e-49,2.42521002110131e-48
"P144","Carnobacterium sp. 17-4",208596,1,2747,"","bacteria",22,0.656775856,1,12,87.1185,242.864,0,0,NA,NA,0,0,0,0
"P144","Carnobacterium sp. CP1",1564681,1,2747,"","bacteria",5,0.14926724,NA,NA,95.98,106.2,0,0,NA,NA,0,0,0,0
"P144","Bacteroides xylanisolvens",371601,1,816,"","bacteria",5,0.14926724,NA,NA,83.2916,132.6,4615,137.7736626,2,4542,61.1686,4.65415743728335,0.309827278379897,0.568638820159088
"P144","Bacteroides fragilis",817,1,816,"","bacteria",782,23.34539634,1,730,92.377,423.451,15,0.44780172,NA,NA,86.4133,79.663420007916,7.18475967814314e-05,0.000193143245465377
"P144","Bacteroides ovatus",28116,1,816,"","bacteria",12,0.358241376,NA,NA,91.85,97,13,0.388094824,NA,NA,97.1077,11.4894127694539,0.336286693256062,0.605051255189057
"P144","uncultured Bacteroides sp.",162156,1,816,"","bacteria",5,0.14926724,NA,NA,96.48,92,13,0.388094824,NA,NA,88.9231,14.5224784077624,0.66399173262567,0.999435438270237
"P144","Bacteroides helcogenes",290053,1,816,"","bacteria",13,0.388094824,NA,NA,94.3385,97.4615,0,0,NA,NA,0,11.3570847097445,0.305758896378827,0.563434740504532
"P144","Bacteroides thetaiotaomicron",818,1,816,"","bacteria",15,0.44780172,NA,NA,92.4396,94.1333,0,0,NA,NA,0,13.8542413574712,0.326428267708726,0.594333539214692
"P144","Bacteroides cellulosilyticus",246787,1,816,"","bacteria",6,0.179120688,NA,NA,88.8833,103.667,0,0,NA,NA,0,9.07508993015989,0.476948370065842,0.825626534545795
"P144","Bacteroides dorei",357276,1,816,"","bacteria",14,0.417948272,NA,NA,93.5214,101.071,0,0,NA,NA,0,195.706377873554,0.921224838427068,0.999435438270237
"P144","Geobacillus stearothermophilus",1422,1,129337,"","bacteria",10,0.29853448,NA,NA,99.24,122,8730,260.6206011,1,8723,75.005,28.088766957098,0.673676185236772,0.999435438270237
"P144","Enterococcus columbae",1355,1,1350,"","bacteria",17423,520.1366247,1,17396,93.2799,787.009,1,0.029853448,NA,NA,69,0.801385080958047,0,0
"P144","Enterococcus faecium",1352,1,1350,"","bacteria",471,14.06097401,4,395,98.557,134.079,20489,611.6672963,15,19999,79.8478,13.2087873252576,2.91398680264397e-15,9.37811245639643e-15
"P144","Enterococcus durans",53345,1,1350,"","bacteria",1484,44.30251685,1,1475,88.2445,497.621,381,11.37416369,2,237,74.4387,0,0,0
"P144","Enterococcus mundtii",53346,1,1350,"","bacteria",1303,38.89904276,1,1226,82.967,463.219,5,0.14926724,NA,NA,86.28,0,0,0
"P144","Enterococcus hirae",1354,1,1350,"","bacteria",890,26.56956873,1,886,87.254,1011.97,0,0,NA,NA,0,0,0,0
