"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","padj","log2FoldChange","negLog10P","sig","direction"
"SPOCK3",-0.805773573482769,12.6818679866628,-3.71716763433573,0.000327314494115356,0.0506618970647818,0.123015094856442,0.0506618970647818,-0.805773573482769,1.29531855182654,FALSE,"NotSignificant"
"CTSO",-0.396348505768459,9.88164824805348,-3.69651657135131,0.000351709660525437,0.0531416548974862,0.059133900770818,0.0531416548974862,-0.396348505768459,1.27456492524273,FALSE,"NotSignificant"
"OASL",0.744612629252945,13.0145482192592,3.6878177845676,0.000362493632360084,0.0534973160687696,0.0323054777832041,0.0534973160687696,0.744612629252945,1.27166800575002,FALSE,"NotSignificant"
"STX2",-0.607399957852556,12.1226239644849,-3.66671182115971,0.000389977432216819,0.0562453814738167,-0.0325905990536333,0.0562453814738167,-0.607399957852556,1.24991313335501,FALSE,"NotSignificant"
"TNC",0.531494302919094,13.4739714355002,3.65468140551012,0.000406515418336842,0.0573277076614577,-0.0694555276537496,0.0573277076614577,0.531494302919094,1.24163542382595,FALSE,"NotSignificant"
"HP",1.90570252489771,15.084723210378,3.62590883910495,0.000448804918548138,0.060058188027274,-0.157251154324994,0.060058188027274,1.90570252489771,1.22142777472823,FALSE,"NotSignificant"
"FAM110A",0.352278050748232,12.4279642585963,3.62545614073119,0.000449502441253758,0.060058188027274,-0.158628292563092,0.060058188027274,0.352278050748232,1.22142777472823,FALSE,"NotSignificant"
"MRC1",-0.941613710314717,12.4326316371672,-3.62238008910179,0.000454269307486472,0.060058188027274,-0.167982381588149,0.060058188027274,-0.941613710314717,1.22142777472823,FALSE,"NotSignificant"
"CA6",-1.15323422740485,11.872541572222,-3.5379869728317,0.000605334434997348,0.0779413453694406,-0.422246876972625,0.0779413453694406,-1.15323422740485,1.10823210198853,FALSE,"NotSignificant"
"DHX58",0.634274466757044,12.2522381432709,3.53372650072237,0.000614098214382608,0.0779413453694406,-0.434960999160053,0.0779413453694406,0.634274466757044,1.10823210198853,FALSE,"NotSignificant"
"PTPN2",0.250161350925276,10.9908970769761,3.51831781054591,0.00064680406499449,0.0785244746482019,-0.480844994557003,0.0785244746482019,0.250161350925276,1.10499496047737,FALSE,"NotSignificant"
"LRP2",-0.617486479088979,11.7068476608639,-3.51420857057497,0.000655799840831913,0.0785244746482019,-0.493055326214375,0.0785244746482019,-0.617486479088979,1.10499496047737,FALSE,"NotSignificant"
"SEMA5A",-0.618638858298167,12.3917687524564,-3.51420203657933,0.000655814238316215,0.0785244746482019,-0.493074732760657,0.0785244746482019,-0.618638858298167,1.10499496047737,FALSE,"NotSignificant"
"CPM",-0.861585429929874,13.1758215406129,-3.50252616769545,0.000682023549187485,0.0787726078702067,-0.527708491328122,0.0787726078702067,-0.861585429929874,1.10362477640586,FALSE,"NotSignificant"
"CAPSL",-1.28884649999147,13.3067820663525,-3.50222500010211,0.000682712485480833,0.0787726078702067,-0.528600654558135,0.0787726078702067,-1.28884649999147,1.10362477640586,FALSE,"NotSignificant"
"NT5E",-0.325320379079,11.5552047707844,-3.49228919589077,0.000705812575822774,0.0797023965749784,-0.558000621490493,0.0797023965749784,-0.325320379079,1.09852861958707,FALSE,"NotSignificant"
"DCLK1",-0.232113137862399,10.9952594925234,-3.48722565728791,0.000717866501813071,0.0797023965749784,-0.572958667781356,0.0797023965749784,-0.232113137862399,1.09852861958707,FALSE,"NotSignificant"
"CCDC89",-0.326780278287547,10.4705238974948,-3.47741037045289,0.000741786732365546,0.0797023965749784,-0.601905698624399,0.0797023965749784,-0.326780278287547,1.09852861958707,FALSE,"NotSignificant"
"KLK11",-0.931390102802181,13.8236125393154,-3.46972280313336,0.000761043970397347,0.0797023965749784,-0.624533399166434,0.0797023965749784,-0.931390102802181,1.09852861958707,FALSE,"NotSignificant"
"OTOR",-0.374700593442867,11.5704964243855,-3.46703223960406,0.000767894331912002,0.0797023965749784,-0.632443636430527,0.0797023965749784,-0.374700593442867,1.09852861958707,FALSE,"NotSignificant"
"PTPN1",0.55570611947357,13.8932423023297,3.46055063034749,0.000784636188600518,0.0797023965749784,-0.651479893462661,0.0797023965749784,0.55570611947357,1.09852861958707,FALSE,"NotSignificant"
"MTHFD2",0.908320813563982,11.021688470338,3.45905530333356,0.000788547083259117,0.0797023965749784,-0.655867675033163,0.0797023965749784,0.908320813563982,1.09852861958707,FALSE,"NotSignificant"
"SOSTDC1",-0.418880261394228,9.78946350545098,-3.45802721015137,0.000791246609553048,0.0797023965749784,-0.658883581091766,0.0797023965749784,-0.418880261394228,1.09852861958707,FALSE,"NotSignificant"
"APOBEC3G",0.490960570492589,12.092650606084,3.3779036023346,0.00103054882776238,0.101014253771789,-0.891763662452363,0.101014253771789,0.490960570492589,0.99561734010186,FALSE,"NotSignificant"
"GZMA",0.500455189483177,10.6279428143159,3.3660004925644,0.00107142469855826,0.101014253771789,-0.925993563843319,0.101014253771789,0.500455189483177,0.99561734010186,FALSE,"NotSignificant"
"PDGFD",-0.348209730609494,11.2453893886753,-3.36459325605409,0.00107635655341067,0.101014253771789,-0.930034059802616,0.101014253771789,-0.348209730609494,0.99561734010186,FALSE,"NotSignificant"
"GBP2",0.803573317589074,14.6695243729629,3.36132556629638,0.00108789091020208,0.101014253771789,-0.939411188534336,0.101014253771789,0.803573317589074,0.99561734010186,FALSE,"NotSignificant"
"B9D2",-0.763424254661274,10.9137409501342,-3.35611648317768,0.00110651810993443,0.101014253771789,-0.954344537870107,0.101014253771789,-0.763424254661274,0.99561734010186,FALSE,"NotSignificant"
"CACNB3",-0.332370194889612,9.99989487435825,-3.34574657679316,0.00114449399434824,0.101014253771789,-0.98401829946893,0.101014253771789,-0.332370194889612,0.99561734010186,FALSE,"NotSignificant"
"SDF2L1",0.552750584214994,12.2663986858485,3.34395333983473,0.00115118373891521,0.101014253771789,-0.989142316019314,0.101014253771789,0.552750584214994,0.99561734010186,FALSE,"NotSignificant"
"ST3GAL6",-0.454423464094454,12.5983040657615,-3.34344222701916,0.00115309717027708,0.101014253771789,-0.990602377069479,0.101014253771789,-0.454423464094454,0.99561734010186,FALSE,"NotSignificant"
"LILRA5",0.563291047420025,12.777757722644,3.34296144210024,0.00115489978589081,0.101014253771789,-0.991975640995526,0.101014253771789,0.563291047420025,0.99561734010186,FALSE,"NotSignificant"
"GSTA3",-0.477465925619625,8.59132462375419,-3.34090497874626,0.00116263998294939,0.101014253771789,-0.997847741243257,0.101014253771789,-0.477465925619625,0.99561734010186,FALSE,"NotSignificant"
"ZBP1",0.857111125664665,12.4116759229395,3.33688374929634,0.00117791597527771,0.101014253771789,-1.00932182432806,0.101014253771789,0.857111125664665,0.99561734010186,FALSE,"NotSignificant"
"RGMB",-0.634010799644971,11.90366284076,-3.32839675546067,0.00121077634232529,0.102447822245284,-1.03350240795009,0.102447822245284,-0.634010799644971,0.989497269053012,FALSE,"NotSignificant"
"RIGI",0.619235212256492,11.7809506311104,3.30097326061501,0.00132292331799943,0.110464097052952,-1.11130068012283,0.110464097052952,0.619235212256492,0.956778853068782,FALSE,"NotSignificant"
"VSTM2L",-0.226397052584169,10.3638355940639,-3.2953217130517,0.00134721217780599,0.111031278965673,-1.12726991630442,0.111031278965673,-0.226397052584169,0.954554657532474,FALSE,"NotSignificant"
"LCN1",-0.923821562957887,11.6681756055597,-3.27162008991234,0.00145369217956556,0.116937557475225,-1.19400396630425,0.116937557475225,-0.923821562957887,0.932045981698582,FALSE,"NotSignificant"
"CXCL10",1.09522712685547,12.0849515750616,3.27033613505623,0.00145967932268563,0.116937557475225,-1.19760805073726,0.116937557475225,1.09522712685547,0.932045981698582,FALSE,"NotSignificant"
"GALNT16",-0.593700097517782,10.4070935214187,-3.26421561305725,0.00148853782263643,0.116937557475225,-1.21477288638518,0.116937557475225,-0.593700097517782,0.932045981698582,FALSE,"NotSignificant"
"RTP4",0.630959178045186,10.4343742349756,3.2633662164442,0.00149258464473577,0.116937557475225,-1.21715295944492,0.116937557475225,0.630959178045186,0.932045981698582,FALSE,"NotSignificant"
"SAA4",1.10393310393851,16.21340027648,3.25286537388756,0.00154347110521456,0.119449605288922,-1.24653606399196,0.119449605288922,1.10393310393851,0.92281528100097,FALSE,"NotSignificant"
"MMP1",0.919234891856497,13.0757702687965,3.24523166014911,0.00158147614736758,0.120595440085783,-1.26784873266363,0.120595440085783,0.919234891856497,0.918669113282285,FALSE,"NotSignificant"
"MAD2L2",-0.546570003931016,12.017459520723,-3.24230369567421,0.00159628379565171,0.120595440085783,-1.27601267869452,0.120595440085783,-0.546570003931016,0.918669113282285,FALSE,"NotSignificant"
"SNTN",-0.427883143153422,11.5998818293838,-3.23104537187952,0.00165443524395597,0.123518188919348,-1.30734866293477,0.123518188919348,-0.427883143153422,0.908269084787645,FALSE,"NotSignificant"
"MYCT1",-0.678327833721246,12.3324030040126,-3.22340974873558,0.00169499369049699,0.124964268290122,-1.32855140563543,0.124964268290122,-0.678327833721246,0.903214149414365,FALSE,"NotSignificant"
"GDF15",0.688810715067873,13.5369987919326,3.21698545640852,0.00172983461511468,0.124964268290122,-1.34635917261651,0.124964268290122,0.688810715067873,0.903214149414365,FALSE,"NotSignificant"
"LILRA1",0.496372133941579,11.4812776823595,3.21312437145993,0.00175109472722743,0.124964268290122,-1.35704808630737,0.124964268290122,0.496372133941579,0.903214149414365,FALSE,"NotSignificant"
"PRDX5",-0.295696112248065,10.395865469548,-3.21285776671015,0.00175257167945491,0.124964268290122,-1.35778576462436,0.124964268290122,-0.295696112248065,0.903214149414365,FALSE,"NotSignificant"
"IGFBP7",-0.938054263440362,15.1467429214917,-3.18729606797638,0.00189970042212918,0.133662137446853,-1.42828348414409,0.133662137446853,-0.938054263440362,0.873991598173036,FALSE,"NotSignificant"
"CSNK2A2",0.177361637039874,11.854578092171,3.18446577203134,0.00191668050861387,0.133662137446853,-1.43606124980382,0.133662137446853,0.177361637039874,0.873991598173036,FALSE,"NotSignificant"
"IFNL3",0.649393981280158,9.4246894174967,3.17328811398829,0.00198513112786273,0.13693089279801,-1.46672314072269,0.13693089279801,0.649393981280158,0.863498560206807,FALSE,"NotSignificant"
"DEFB4A",1.23705118366395,13.4040090577001,3.16879842092975,0.00201326088043088,0.137377995131337,-1.47901437232907,0.137377995131337,1.23705118366395,0.86208282592545,FALSE,"NotSignificant"
"SPHK1",0.233025608266959,9.99608474398384,3.14946166534859,0.00213870667715469,0.142818578284896,-1.53179006174203,0.142818578284896,0.233025608266959,0.84521529450798,FALSE,"NotSignificant"
"NFASC",-0.274938943934652,12.2459994612216,-3.14770531023664,0.00215045399745129,0.142818578284896,-1.5365706489871,0.142818578284896,-0.274938943934652,0.84521529450798,FALSE,"NotSignificant"
"ENO3",-0.315193494016543,11.0869350485456,-3.14620920376903,0.00216050796018751,0.142818578284896,-1.54064115784859,0.142818578284896,-0.315193494016543,0.84521529450798,FALSE,"NotSignificant"
"CST6",-0.51649051495196,11.9410282934709,-3.14200751548864,0.00218897793662468,0.143208803977528,-1.552064405902,0.143208803977528,-0.51649051495196,0.844030282298215,FALSE,"NotSignificant"
"MTSS2",-0.291275237046224,11.2315254415236,-3.13779098537651,0.00221789886894422,0.143620267574694,-1.5635154961372,0.143620267574694,-0.291275237046224,0.842784268486827,FALSE,"NotSignificant"
"CELA1",0.604529697000643,11.8721323630138,3.12576262628541,0.0023023644724179,0.146868884555941,-1.59611270210488,0.146868884555941,0.604529697000643,0.833070203508632,FALSE,"NotSignificant"
"CUZD1",-0.42815799488336,10.0478981882424,-3.12408864464382,0.00231435368036466,0.146868884555941,-1.60064113848421,0.146868884555941,-0.42815799488336,0.833070203508632,FALSE,"NotSignificant"
"FOLR1",-0.663711905683982,11.6251182568563,-3.11204652303441,0.00240232496792799,0.150201687155049,-1.63315890659003,0.150201687155049,-0.663711905683982,0.823325189049475,FALSE,"NotSignificant"
"VWA2",-0.438585500087549,10.1511972776139,-3.10720804564399,0.0024385381518439,0.150201687155049,-1.64619548423336,0.150201687155049,-0.438585500087549,0.823325189049475,FALSE,"NotSignificant"
"DNAJB13",-0.843518509764568,12.6130361841017,-3.1060121088929,0.00244756682800018,0.150201687155049,-1.64941520334641,0.150201687155049,-0.843518509764568,0.823325189049475,FALSE,"NotSignificant"
"CACNB4",-0.276492058533563,10.7343713395068,-3.10276089823076,0.00247226881434299,0.150201687155049,-1.65816303121297,0.150201687155049,-0.276492058533563,0.823325189049475,FALSE,"NotSignificant"
"DLG4",-0.29306053379865,10.0555480236212,-3.0999784126251,0.00249359309782145,0.150201687155049,-1.66564372955714,0.150201687155049,-0.29306053379865,0.823325189049475,FALSE,"NotSignificant"
"CXCL11",0.669107829586781,10.098844622755,3.09799673240724,0.00250888415355109,0.150201687155049,-1.6709681131343,0.150201687155049,0.669107829586781,0.823325189049475,FALSE,"NotSignificant"
"CTSF",-0.182776110021068,11.4640727460854,-3.08608394247702,0.00260265464479552,0.153243843681614,-1.70291657118329,0.153243843681614,-0.182776110021068,0.814616963522812,FALSE,"NotSignificant"
"TNFRSF1B",0.5380289219775,14.6188655881355,3.08224207648036,0.00263358209947071,0.153243843681614,-1.71319837888318,0.153243843681614,0.5380289219775,0.814616963522812,FALSE,"NotSignificant"
"HDGFL3",-0.770914267900688,11.9720543839473,-3.07966062343484,0.00265455415404974,0.153243843681614,-1.72010109240648,0.153243843681614,-0.770914267900688,0.814616963522812,FALSE,"NotSignificant"
"IL1RN",0.627752315879572,14.1294229295143,3.07944768133191,0.00265629101874844,0.153243843681614,-1.72067027985128,0.153243843681614,0.627752315879572,0.814616963522812,FALSE,"NotSignificant"
"EBI3",0.20189015670599,9.71348156894481,3.06528953981747,0.00277416465624964,0.157540953330499,-1.75844191930029,0.157540953330499,0.20189015670599,0.802606530804479,FALSE,"NotSignificant"
"PHOSPHO1",-0.225933615881085,9.83852905360531,-3.06342430939525,0.00279005000951582,0.157540953330499,-1.76340737535197,0.157540953330499,-0.225933615881085,0.802606530804479,FALSE,"NotSignificant"
"PRDM1",0.294470324939503,11.7277168320809,3.06153409812212,0.00280623406066679,0.157540953330499,-1.76843679428069,0.157540953330499,0.294470324939503,0.802606530804479,FALSE,"NotSignificant"
"BGN",0.238565438165049,10.6844044266836,3.05723684774291,0.00284335141315012,0.157540953330499,-1.7798612774793,0.157540953330499,0.238565438165049,0.802606530804479,FALSE,"NotSignificant"
"A4GALT",-0.229911302008479,10.3080923388801,-3.05591015271476,0.0028549022428313,0.157540953330499,-1.78338569995041,0.157540953330499,-0.229911302008479,0.802606530804479,FALSE,"NotSignificant"
"GATM",-0.428388450686461,11.7453701735746,-3.03581866807706,0.00303522530634812,0.165674729752365,-1.83660528260394,0.165674729752365,-0.428388450686461,0.780743729154866,FALSE,"NotSignificant"
"FMOD",-0.539810662901398,12.7107917638944,-3.03373543325891,0.00305451361188571,0.165674729752365,-1.84210689602184,0.165674729752365,-0.539810662901398,0.780743729154866,FALSE,"NotSignificant"
"NXT1",0.631741155111251,12.7131244460756,3.02916421236946,0.00309723584424266,0.16599366427197,-1.85416808817748,0.16599366427197,0.631741155111251,0.779908488009542,FALSE,"NotSignificant"
"SCUBE3",-0.223726381034083,9.60942740951621,-3.02752307163449,0.00311270817024338,0.16599366427197,-1.85849457804483,0.16599366427197,-0.223726381034083,0.779908488009542,FALSE,"NotSignificant"
"CXCL6",-1.20598519191931,13.6848240481037,-3.02421685694095,0.00314409577216383,0.166270264751264,-1.86720476199179,0.166270264751264,-1.20598519191931,0.77918541168915,FALSE,"NotSignificant"
"OXLD1",-0.286792952222545,11.2901965266737,-3.00678468093151,0.00331448303793114,0.172545816796679,-1.91299926386289,0.172545816796679,-0.286792952222545,0.763095565286673,FALSE,"NotSignificant"
"SPEF1",-0.486167555737162,9.68276445038475,-3.00651916457204,0.00331714302697681,0.172545816796679,-1.91369508136745,0.172545816796679,-0.486167555737162,0.763095565286673,FALSE,"NotSignificant"
"DEFA3",1.21636055482266,15.2876802070861,3.00341797119682,0.00334835772117084,0.172753480476017,-1.92181835642593,0.172753480476017,1.21636055482266,0.762573194105417,FALSE,"NotSignificant"
"INHBB",-0.220781686751067,11.306702392095,-2.99035051757095,0.00348289030772233,0.174695713956612,-1.95597082282559,0.174695713956612,-0.220781686751067,0.757717750013215,FALSE,"NotSignificant"
"CD300C",0.215699381441055,12.7778162198344,2.99030093820624,0.0034834101105846,0.174695713956612,-1.95610016548294,0.174695713956612,0.215699381441055,0.757717750013215,FALSE,"NotSignificant"
"PSAP",-0.660576868952463,12.5696494223667,-2.98889936920984,0.00349813418617427,0.174695713956612,-1.95975584157424,0.174695713956612,-0.660576868952463,0.757717750013215,FALSE,"NotSignificant"
"DMBT1",-0.35867733603987,10.924885195321,-2.98809177583485,0.00350664436666731,0.174695713956612,-1.96186161950803,0.174695713956612,-0.35867733603987,0.757717750013215,FALSE,"NotSignificant"
"TGIF2",-0.235240176179906,9.3601622773143,-2.98648386088166,0.00352364503410752,0.174695713956612,-1.96605280567648,0.174695713956612,-0.235240176179906,0.757717750013215,FALSE,"NotSignificant"
"FUT8",-0.476475238834091,10.9765051278375,-2.98008573884046,0.00359204951910564,0.17670656006391,-1.98271154238842,0.17670656006391,-0.476475238834091,0.75274732742208,FALSE,"NotSignificant"
"SEMA7A",0.178795278088837,10.2549421506128,2.97133632687458,0.00368757697207697,0.180010488190773,-2.00544416965928,0.180010488190773,0.178795278088837,0.74470219028181,FALSE,"NotSignificant"
"PNLIP",-0.493157968987512,10.7014659114781,-2.91067601391897,0.00441703324042638,0.210904001530224,-2.16151467434862,0.210904001530224,-0.493157968987512,0.675915180213054,FALSE,"NotSignificant"
"ENTPD1",0.249061512761742,12.0329248427834,2.90302251046373,0.00451795019628936,0.210904001530224,-2.18101439412264,0.210904001530224,0.249061512761742,0.675915180213054,FALSE,"NotSignificant"
"CRP",1.1146352743707,14.1798700912505,2.89999287015462,0.00455848036943154,0.210904001530224,-2.18872144488478,0.210904001530224,1.1146352743707,0.675915180213054,FALSE,"NotSignificant"
"BTC",-0.429447210294305,11.5037858527424,-2.89660487404237,0.00460420014005812,0.210904001530224,-2.197332099483,0.210904001530224,-0.429447210294305,0.675915180213054,FALSE,"NotSignificant"
"DNAJB11",0.560800226514393,13.5181661029159,2.89316549033164,0.00465104396154702,0.210904001530224,-2.20606469938359,0.210904001530224,0.560800226514393,0.675915180213054,FALSE,"NotSignificant"
"BICD1",0.402303459656823,13.3326435071659,2.89286375708685,0.00465517433530302,0.210904001530224,-2.20683038415851,0.210904001530224,0.402303459656823,0.675915180213054,FALSE,"NotSignificant"
"SAA1",0.886855407096851,12.6571416918789,2.8927816318798,0.00465629911611334,0.210904001530224,-2.20703877522135,0.210904001530224,0.886855407096851,0.675915180213054,FALSE,"NotSignificant"
"C1R",1.0381921981407,10.9212530335475,2.8899565372754,0.00469514373341664,0.210904001530224,-2.21420436550498,0.210904001530224,1.0381921981407,0.675915180213054,FALSE,"NotSignificant"
"ATAD1",0.481826234007777,12.012797143642,2.88900531853909,0.00470828967397555,0.210904001530224,-2.21661571783104,0.210904001530224,0.481826234007777,0.675915180213054,FALSE,"NotSignificant"
"FXYD6",-0.415683263647898,9.2827135830615,-2.88640137764549,0.00474444951650124,0.210904001530224,-2.22321332523781,0.210904001530224,-0.415683263647898,0.675915180213054,FALSE,"NotSignificant"
"KLK14",-0.367520521735467,12.5309230592729,-2.8863013920535,0.00474584304515705,0.210904001530224,-2.22346655898597,0.210904001530224,-0.367520521735467,0.675915180213054,FALSE,"NotSignificant"
"HAGHL",-0.246591910195819,11.6494921421896,-2.88417065074989,0.00477562930302304,0.210904001530224,-2.22886133684745,0.210904001530224,-0.246591910195819,0.675915180213054,FALSE,"NotSignificant"
"CD8A",0.266049637646462,11.0561180994405,2.8836034819672,0.00478358679555599,0.210904001530224,-2.23029677391289,0.210904001530224,0.266049637646462,0.675915180213054,FALSE,"NotSignificant"
"RTN4RL1",-0.715996307433348,11.1951497428885,-2.88296467371399,0.00479256398009011,0.210904001530224,-2.23191323732556,0.210904001530224,-0.715996307433348,0.675915180213054,FALSE,"NotSignificant"
"AMIGO1",-0.257827626242033,10.6650314443615,-2.88109314575694,0.00481895370656831,0.210904001530224,-2.23664728269593,0.210904001530224,-0.257827626242033,0.675915180213054,FALSE,"NotSignificant"
"AMY1A",-0.919944813810984,14.2888697064236,-2.87605208383308,0.00489070079520101,0.212577994837984,-2.24938580570318,0.212577994837984,-0.919944813810984,0.672481693787583,FALSE,"NotSignificant"
"EPS8L3",0.464374543537939,10.821555233178,2.8724510032349,0.00494255214380772,0.213370312276216,-2.25847405049665,0.213370312276216,0.464374543537939,0.670866007177435,FALSE,"NotSignificant"
"IFIT2",0.478794236448584,12.7564451279314,2.86455967025766,0.00505794636563388,0.216876538083193,-2.27835625490763,0.216876538083193,0.478794236448584,0.663787427848107,FALSE,"NotSignificant"
"TSTD1",-0.655173189745877,12.695933073786,-2.85789267736675,0.0051573571647134,0.219654956827324,-2.29511775305502,0.219654956827324,-0.655173189745877,0.6582589918138,FALSE,"NotSignificant"
"PALMD",-0.475064679876005,12.1793497716719,-2.85273399038536,0.00523550355321258,0.221496703657914,-2.30806457466134,0.221496703657914,-0.475064679876005,0.654632732618478,FALSE,"NotSignificant"
"NOTCH1",0.547331976673644,12.9503180400644,2.84980902989304,0.00528029298793604,0.221912180804252,-2.31539660165439,0.221912180804252,0.547331976673644,0.653818858602227,FALSE,"NotSignificant"
"CHST5",-0.216029739555062,9.60246634954824,-2.84288531807306,0.00538771737420626,0.224226741317311,-2.33272698533972,0.224226741317311,-0.216029739555062,0.649312594622405,FALSE,"NotSignificant"
"SECTM1",0.182612413244207,12.9424323640555,2.84148907204625,0.00540962183251161,0.224226741317311,-2.33621753449131,0.224226741317311,0.182612413244207,0.649312594622405,FALSE,"NotSignificant"
"DTX3L",0.726679681887138,12.3111412637685,2.839474685345,0.00544136750123951,0.224226741317311,-2.34125084862646,0.224226741317311,0.726679681887138,0.649312594622405,FALSE,"NotSignificant"
"CCL7",0.587226607367065,11.5250450281711,2.83363037080237,0.0055344388287492,0.22659063746608,-2.35583683262275,0.22659063746608,0.587226607367065,0.644758038783392,FALSE,"NotSignificant"
"IAPP",-0.287297450291636,10.8946810670298,-2.82687664326209,0.00564380663558774,0.228867640060625,-2.37266077322315,0.228867640060625,-0.287297450291636,0.640415608533838,FALSE,"NotSignificant"
"DEFA1",0.487680653964536,13.1795282996324,2.82416043065329,0.00568834717032175,0.228867640060625,-2.37941742491813,0.228867640060625,0.487680653964536,0.640415608533838,FALSE,"NotSignificant"
"UBA7",0.639497131878908,14.4754224167633,2.82185800609716,0.00572635402492744,0.228867640060625,-2.38514045368584,0.228867640060625,0.639497131878908,0.640415608533838,FALSE,"NotSignificant"
"SYT1",-0.300676242256962,10.6904355204179,-2.82137758640647,0.00573431370463904,0.228867640060625,-2.38633411108703,0.228867640060625,-0.300676242256962,0.640415608533838,FALSE,"NotSignificant"
"CPLX2",-0.311788344772428,10.057979360916,-2.81180654768263,0.00589501277246057,0.233062053381068,-2.41007849221025,0.233062053381068,-0.311788344772428,0.632528431536285,FALSE,"NotSignificant"
"MAN1C1",-0.370667162566299,10.106261662438,-2.80992237888134,0.00592712929417925,0.233062053381068,-2.41474477417386,0.233062053381068,-0.370667162566299,0.632528431536285,FALSE,"NotSignificant"
"MRPL50",-0.406248197646409,11.5953710633092,-2.80861064133457,0.00594958283134778,0.233062053381068,-2.41799181927066,0.233062053381068,-0.406248197646409,0.632528431536285,FALSE,"NotSignificant"
"GPD1",-0.798019374388408,11.7044142197157,-2.80093771921493,0.0060824883259985,0.236806570041635,-2.43695937822866,0.236806570041635,-0.798019374388408,0.625606252568858,FALSE,"NotSignificant"
"SFRP1",-0.495100126069082,11.3085307776745,-2.79346105041022,0.00621459885552343,0.240474660592388,-2.45539933886866,0.240474660592388,-0.495100126069082,0.618930679559088,FALSE,"NotSignificant"
"C8G",0.247007060482483,13.6752223953478,2.784619621021,0.00637420374432621,0.24515573916057,-2.47715110055812,0.24515573916057,0.247007060482483,0.610557935350328,FALSE,"NotSignificant"
"STAT1",0.941431704419737,15.008450453211,2.77866153541251,0.0064838598576368,0.247870931666043,-2.49177609561151,0.247870931666043,0.941431704419737,0.605774400853158,FALSE,"NotSignificant"
"XCL1",0.151646860129832,11.7155182805696,2.77315061817646,0.00658681578347712,0.25029899977213,-2.50527966905959,0.25029899977213,0.151646860129832,0.601540885886433,FALSE,"NotSignificant"
"GIPC2",-0.675886667267864,11.2500522166884,-2.76842140036447,0.00667635460904258,0.251317346206996,-2.51684958190555,0.251317346206996,-0.675886667267864,0.599777534877404,FALSE,"NotSignificant"
"IFIH1",0.36387571044645,12.0273801104179,2.76755807689183,0.00669281933642962,0.251317346206996,-2.51895986171212,0.251317346206996,0.36387571044645,0.599777534877404,FALSE,"NotSignificant"
"BIN3",-0.219482672454225,10.0541496778172,-2.75917525189844,0.00685462709216446,0.255879197216916,-2.53942133527423,0.255879197216916,-0.219482672454225,0.591965020486953,FALSE,"NotSignificant"
"NXPH1",0.132023385466958,11.5364768155854,2.74470092910795,0.00714242989604179,0.265063509475329,-2.57462648952735,0.265063509475329,0.132023385466958,0.576650056213739,FALSE,"NotSignificant"
"CIAO1",0.79883588227976,12.0760127931611,2.74040638366171,0.00722991410933306,0.265864449909381,-2.58504140758387,0.265864449909381,0.79883588227976,0.575339730514873,FALSE,"NotSignificant"
"EID3",-0.15709202232694,9.52221490017764,-2.73953412117977,0.00724780173878395,0.265864449909381,-2.58715506880105,0.265864449909381,-0.15709202232694,0.575339730514873,FALSE,"NotSignificant"
"PCNA",0.642809529725674,11.4605616453161,2.73649540235231,0.00731043236809141,0.266620711539702,-2.59451397230874,0.266620711539702,0.642809529725674,0.574106116895058,FALSE,"NotSignificant"
"CD48",0.314060584868545,11.4620405527968,2.73223912132826,0.00739898640427005,0.268308386979987,-2.60480969470834,0.268308386979987,0.314060584868545,0.571365751621021,FALSE,"NotSignificant"
"ESPN",-0.305880377827123,11.091983472602,-2.72234334567563,0.00760865799291365,0.274343997858125,-2.62869393800079,0.274343997858125,-0.305880377827123,0.561704536928119,FALSE,"NotSignificant"
"DAB2",-0.602519352401509,11.9140821798941,-2.71949253714648,0.00767005562910682,0.274995327809672,-2.63556079456571,0.274995327809672,-0.602519352401509,0.560674684801429,FALSE,"NotSignificant"
"DPCD",-0.86086999266692,12.4607676926401,-2.71402820545295,0.00778900137330564,0.27769102648875,-2.64870567991265,0.27769102648875,-0.86086999266692,0.556438154133019,FALSE,"NotSignificant"
"CD5",0.356542551021008,11.7153746394568,2.71054453701685,0.00786570538049992,0.278859029858394,-2.65707406681094,0.278859029858394,0.356542551021008,0.554615287861757,FALSE,"NotSignificant"
"ICAM5",-0.321212367031795,11.836379016595,-2.70722399531562,0.00793945597262417,0.279909931123739,-2.66504199595204,0.279909931123739,-0.321212367031795,0.552981692617348,FALSE,"NotSignificant"
"HPGDS",-0.230867559107634,10.7582104790922,-2.70435122129105,0.00800376777187757,0.28061828884163,-2.67192869278809,0.28061828884163,-0.230867559107634,0.551884027947121,FALSE,"NotSignificant"
"SAA2",0.455143871246881,12.2176755465455,2.70089725420016,0.00808171687349001,0.281794369665756,-2.68020031717909,0.281794369665756,0.455143871246881,0.550067688471238,FALSE,"NotSignificant"
"CDNF",-0.157090365231295,11.1614511601822,-2.69405299070096,0.00823821823001419,0.285429716558227,-2.69656421411745,0.285429716558227,-0.157090365231295,0.544500813753197,FALSE,"NotSignificant"
"SERPINB8",0.801037255446992,13.652198219125,2.69242129525912,0.00827593253178597,0.285429716558227,-2.70046014595849,0.285429716558227,0.801037255446992,0.544500813753197,FALSE,"NotSignificant"
